#{"t_start": 1537930581.1992238, "env_id": "CrazyClimberNoFrameskip-v4"}
r,l,t
5700.0,2732,9.000749
11200.0,4218,19.177659
7800.0,2873,26.473221
5900.0,2212,40.514747
6000.0,2437,55.789222
8300.0,2835,73.65502
8000.0,2687,91.426598
6600.0,2967,109.75628
5900.0,2022,123.784951
3400.0,1919,136.794326
8700.0,3271,158.118567
24700.0,4934,188.350621
10600.0,2995,207.518368
11600.0,3573,231.390638
6800.0,2390,246.445215
9400.0,2437,262.622388
8500.0,2218,276.523986
12800.0,3596,298.856524
11000.0,3574,324.195398
11400.0,2777,344.749148
11300.0,3182,365.738402
14200.0,3942,391.622381
10800.0,2537,409.578638
11000.0,3121,429.835313
11400.0,2550,447.212619
14900.0,3663,471.028878
13500.0,3584,494.378911
19100.0,4913,525.56164
13400.0,3287,547.307626
12000.0,2619,564.738735
11400.0,3062,585.814859
10800.0,2232,600.676239
11600.0,2371,615.811847
14000.0,2743,634.516262
15600.0,2570,650.683469
11300.0,2283,665.050747
12700.0,2536,681.878461
12700.0,3118,702.830414
10400.0,1900,715.785694
11800.0,2141,729.614586
13600.0,2323,744.100159
11000.0,2094,758.269097
16700.0,3518,780.628913
22100.0,4081,806.943573
12700.0,2251,822.326668
14300.0,2466,838.028875
14400.0,2371,852.434503
20100.0,3652,874.992973
36300.0,4002,900.68015
26300.0,3399,922.398463
17700.0,3509,945.481715
8300.0,1417,955.138597
25900.0,2726,972.618565
14800.0,2247,987.475584
13700.0,1934,1000.271105
26500.0,2940,1019.176041
15500.0,2214,1033.466831
15400.0,2438,1048.766568
18700.0,3661,1072.596853
41000.0,3764,1096.048759
23700.0,3192,1115.429476
15600.0,1950,1127.225828
12000.0,1898,1139.63666
21100.0,3020,1157.974558
31800.0,3250,1178.81149
13800.0,2374,1193.224394
10400.0,1581,1203.288222
18300.0,2680,1219.526039
14400.0,1938,1231.24179
32200.0,2991,1249.832467
17300.0,3062,1270.868448
30600.0,3053,1289.662435
30700.0,3413,1312.321518
15600.0,2416,1328.449931
15600.0,2524,1344.408415
11800.0,1505,1354.301422
30400.0,2730,1371.673979
18100.0,3096,1392.252849
37100.0,2862,1411.04106
25100.0,3266,1432.165364
18300.0,2593,1448.243213
23300.0,2904,1467.363278
27500.0,3059,1488.127867
30700.0,2811,1505.899533
18300.0,2506,1523.826257
27700.0,3033,1542.493827
30300.0,2979,1563.006785
17300.0,2467,1578.437473
28300.0,3510,1601.373835
37900.0,3251,1621.368432
29500.0,2890,1640.334499
16100.0,2218,1655.676103
29500.0,2917,1674.863612
18300.0,2350,1689.720737
15500.0,2199,1703.594691
23700.0,2524,1718.989567
18300.0,3436,1740.662973
32900.0,4514,1768.625204
26700.0,2706,1785.174943
20100.0,2594,1801.454992
28500.0,3302,1821.794549
28600.0,2526,1838.46984
19900.0,2760,1856.121227
105400.0,4952,1887.359572
38000.0,2679,1904.384265
15500.0,1964,1916.602652
16000.0,2967,1936.446499
11400.0,2247,1952.93086
8200.0,1772,1964.823747
10600.0,1702,1975.244507
11000.0,2084,1988.099302
21900.0,6466,2031.897582
25900.0,4185,2060.178959
42500.0,4073,2086.97472
51300.0,4947,2119.990206
32400.0,2982,2140.020254
58900.0,4454,2169.737834
37400.0,3892,2196.888727
11000.0,2994,2216.480536
19900.0,4784,2246.723919
18300.0,2490,2262.036701
38300.0,3143,2281.790122
12400.0,1962,2294.901367
27700.0,2600,2311.798259
26700.0,4859,2342.568328
27100.0,3295,2364.20379
24800.0,3278,2388.953946
15600.0,2897,2409.092711
10700.0,3107,2432.262028
11000.0,2527,2449.088372
27100.0,2460,2464.755545
18300.0,2694,2480.720564
37700.0,2884,2500.741223
26700.0,3735,2523.960165
53100.0,5447,2556.999904
25900.0,3087,2575.794957
26800.0,2386,2590.650172
11000.0,1641,2600.233557
13400.0,3130,2618.501045
11000.0,3442,2638.597336
18500.0,6160,2674.747049
29500.0,3448,2695.891065
15900.0,1776,2706.616802
30400.0,3152,2725.493174
16500.0,3067,2744.719402
41800.0,2850,2762.738694
50100.0,4993,2794.649413
24900.0,3110,2813.125901
77600.0,5212,2848.828768
28100.0,3011,2869.225986
36700.0,3554,2892.586915
25400.0,3544,2916.248415
41600.0,3746,2939.777841
26800.0,3411,2962.933329
41200.0,4190,2992.492685
32600.0,4975,3028.546129
36600.0,3766,3055.656177
37100.0,5195,3091.112023
29500.0,3925,3117.303054
