#{"t_start": 1539898853.9491456, "env_id": "PongNoFrameskip-v4"}
r,l,t
17.0,1809,3293.034427
20.0,1661,3303.472963
15.0,1967,3316.570111
17.0,1901,3328.610249
20.0,1668,3339.304695
20.0,1685,3349.887122
20.0,1662,3360.588823
19.0,1723,3371.682822
16.0,1987,3384.742235
18.0,1877,3396.985678
18.0,1841,3408.982724
18.0,1796,3420.078044
15.0,2006,3432.32166
18.0,1765,3443.465681
21.0,1625,3453.202412
18.0,1823,3464.166413
21.0,1660,3474.162416
17.0,1897,3485.596987
20.0,1707,3495.872455
20.0,1695,3506.794537
20.0,1661,3516.766181
20.0,1666,3526.724258
20.0,1688,3536.811478
20.0,1714,3547.034183
11.0,2236,3560.501291
20.0,1713,3571.42018
20.0,1713,3581.752588
18.0,1909,3593.267797
19.0,1773,3603.93633
20.0,1729,3614.377386
20.0,1699,3625.11979
17.0,1822,3636.311754
20.0,1711,3646.651177
20.0,1661,3656.647089
17.0,1875,3667.949648
18.0,1849,3679.094027
21.0,1622,3688.892667
21.0,1658,3698.893914
20.0,1663,3708.926248
15.0,2085,3721.481707
20.0,1690,3731.638062
20.0,1703,3741.887647
16.0,2078,3754.987189
21.0,1642,3764.898255
19.0,1766,3775.473126
20.0,1682,3785.637606
19.0,1783,3797.321462
17.0,1858,3810.405227
20.0,1671,3821.523294
16.0,2081,3834.109868
17.0,1982,3846.016352
20.0,1662,3856.06934
20.0,1678,3866.18383
14.0,2084,3878.695189
17.0,1913,3890.855615
16.0,1870,3902.525888
20.0,1689,3913.167746
20.0,1656,3923.848116
20.0,1686,3934.542642
19.0,1812,3945.932218
20.0,1724,3956.916715
20.0,1656,3967.564697
20.0,1684,3978.158311
20.0,1843,3989.700448
11.0,2152,4004.10354
20.0,1788,4015.571003
21.0,1646,4026.075508
21.0,1692,4037.239947
20.0,1689,4048.213766
16.0,1905,4060.336289
21.0,1653,4071.307913
20.0,1722,4082.114537
17.0,1968,4094.418715
20.0,1661,4104.908317
21.0,1689,4115.452888
21.0,1692,4126.615549
20.0,1869,4138.395501
21.0,1686,4149.15665
20.0,1665,4159.74143
20.0,1692,4170.47073
19.0,1754,4181.672825
16.0,1919,4193.95519
1.0,2501,4209.547038
20.0,1744,4220.895465
19.0,1797,4232.30418
20.0,1664,4243.022052
19.0,1792,4254.292052
19.0,1789,4265.766901
18.0,2041,4278.788971
19.0,1789,4290.136572
21.0,1648,4300.718416
20.0,1722,4311.534368
20.0,1660,4322.346212
19.0,1764,4333.552889
18.0,1830,4345.294376
17.0,1892,4356.7097
19.0,1782,4367.868489
19.0,1872,4379.573352
17.0,1889,4390.948417
18.0,1869,4402.158965
21.0,1693,4412.315029
21.0,1647,4422.194845
20.0,1706,4432.385687
18.0,2025,4444.485086
19.0,1761,4455.046727
19.0,1716,4465.339176
16.0,2045,4477.631369
20.0,1661,4487.562102
19.0,1747,4498.042086
19.0,1863,4509.217395
21.0,1650,4519.122825
21.0,1642,4529.011098
19.0,1784,4539.740166
19.0,1778,4550.366289
19.0,1806,4561.856806
18.0,1810,4572.646852
21.0,1690,4582.788561
19.0,1838,4593.828603
20.0,1844,4604.919488
20.0,1746,4615.402831
18.0,1877,4626.871022
21.0,1686,4636.957975
20.0,1692,4647.195433
19.0,1790,4657.928118
21.0,1632,4667.733817
21.0,1691,4677.879361
20.0,1662,4688.407351
17.0,1940,4700.00403
20.0,1688,4710.148863
19.0,1798,4720.924954
20.0,1684,4730.980374
20.0,1657,4740.85687
18.0,1940,4753.172163
20.0,1665,4763.150997
19.0,1720,4773.513217
20.0,1662,4783.475756
20.0,1716,4793.761599
19.0,1939,4805.390146
18.0,1848,4816.465388
20.0,1665,4826.404293
21.0,1692,4836.495542
20.0,1749,4846.958499
16.0,2103,4859.545279
20.0,1752,4870.066786
20.0,1784,4880.80004
20.0,1720,4891.136759
20.0,1718,4901.436347
19.0,1791,4912.174092
20.0,1725,4922.533448
19.0,1787,4933.235674
20.0,1695,4943.395405
20.0,1660,4953.323153
18.0,1851,4964.416853
18.0,1872,4975.632142
16.0,1911,4987.734577
20.0,1731,4998.060606
21.0,1688,5008.204277
18.0,1858,5019.323936
21.0,1754,5030.060224
20.0,1722,5040.66962
21.0,1688,5050.798913
19.0,1819,5061.687219
20.0,1656,5071.635733
20.0,1751,5082.135003
19.0,1725,5092.443041
19.0,1873,5103.626119
19.0,1815,5115.201308
18.0,2044,5127.509179
20.0,1661,5137.407543
19.0,1720,5147.688945
20.0,1789,5158.408542
20.0,1666,5168.369307
19.0,1725,5178.705295
19.0,1870,5189.925088
19.0,1869,5201.159022
21.0,1671,5211.215473
21.0,1651,5221.146787
19.0,1777,5231.922708
20.0,1834,5243.12989
20.0,1689,5253.427872
21.0,1650,5263.345582
20.0,1687,5273.483067
20.0,1663,5283.471454
14.0,2113,5296.773673
19.0,1722,5307.116562
20.0,1864,5318.294918
19.0,1863,5329.529569
21.0,1650,5339.432077
21.0,1645,5349.294741
20.0,1661,5359.27549
20.0,1665,5369.326638
19.0,1808,5380.166125
21.0,1695,5390.340923
21.0,1724,5400.699836
20.0,1786,5411.429001
20.0,1731,5421.809402
19.0,1762,5432.365683
20.0,1661,5442.279382
19.0,1775,5452.912898
17.0,1863,5464.06073
16.0,1951,5476.440656
20.0,1661,5486.462172
21.0,1653,5496.352591
17.0,1843,5507.421205
20.0,1771,5518.063162
21.0,1649,5528.002194
21.0,1651,5537.783962
20.0,1743,5548.251202
20.0,1666,5558.257783
20.0,1667,5568.278412
21.0,1653,5578.231905
17.0,2010,5590.307168
20.0,1715,5600.636358
19.0,1828,5611.651064
6.0,2412,5626.127836
17.0,2017,5638.234789
19.0,1834,5649.25001
20.0,1663,5659.222785
20.0,1661,5669.196592
20.0,1667,5679.220182
21.0,1652,5689.143061
21.0,1692,5699.302027
21.0,1654,5709.219322
21.0,1691,5719.382321
16.0,2143,5732.326132
21.0,1649,5742.222668
17.0,1958,5753.960034
21.0,1653,5763.863736
21.0,1688,5774.014152
21.0,1692,5784.17399
20.0,1724,5794.513666
18.0,1788,5805.226928
18.0,1854,5816.364175
20.0,1723,5826.841662
18.0,1779,5837.520775
17.0,1869,5848.797445
19.0,1753,5859.310999
20.0,1713,5869.593704
20.0,1658,5879.536387
20.0,1662,5889.512098
17.0,1924,5901.069044
17.0,1862,5912.225466
18.0,1755,5922.755419
21.0,1644,5932.612251
18.0,1763,5943.199578
20.0,1664,5953.206812
20.0,1661,5963.186577
20.0,1737,5973.636745
21.0,1650,5983.532056
18.0,2037,5995.749698
19.0,1937,6007.394012
17.0,2019,6019.503342
20.0,1865,6030.707669
20.0,1724,6041.042669
21.0,1686,6051.178927
20.0,1726,6061.538503
19.0,1704,6071.769311
21.0,1694,6081.976665
20.0,1726,6092.386782
20.0,1863,6103.581633
17.0,2062,6116.017857
21.0,1718,6126.331656
21.0,1769,6136.953785
19.0,1757,6147.525416
19.0,1952,6159.22304
21.0,1690,6169.406416
19.0,1850,6180.528091
18.0,1821,6191.461378
20.0,1726,6201.822436
13.0,2103,6214.485387
21.0,1814,6225.3546
21.0,1654,6235.267282
20.0,1778,6245.951298
17.0,2138,6258.789565
21.0,1697,6268.997897
20.0,1662,6278.974852
13.0,2102,6291.576454
21.0,1711,6301.827453
19.0,1810,6312.674841
21.0,1689,6322.842175
15.0,2009,6334.949423
21.0,1692,6345.097131
20.0,1753,6355.599413
20.0,1750,6366.08076
20.0,1777,6376.75728
14.0,2223,6390.100849
20.0,1785,6400.820362
20.0,1792,6411.542321
21.0,1696,6421.708854
17.0,1826,6432.748804
18.0,1762,6443.3872
19.0,1721,6453.904293
20.0,1688,6464.027992
20.0,1661,6473.99244
19.0,1770,6484.603612
19.0,1746,6495.083651
19.0,1762,6505.650593
20.0,1671,6515.678453
21.0,1651,6525.654873
21.0,1646,6535.530131
19.0,1773,6546.172607
15.0,2163,6559.164965
20.0,1728,6569.603691
9.0,2253,6583.141889
18.0,1844,6594.212051
21.0,1708,6604.423444
21.0,1693,6614.52703
19.0,1844,6625.613622
20.0,1750,6636.135714
20.0,1757,6646.695178
19.0,1876,6657.938398
19.0,1869,6669.160614
21.0,1644,6679.035842
21.0,1725,6689.459225
