#{"t_start": 1537483085.1366775, "env_id": "AtlantisNoFrameskip-v4"}
r,l,t
12400.0,978,7.441349
26600.0,1834,12.631423
24500.0,1608,16.614676
28900.0,1760,20.742902
19400.0,1745,24.832473
19000.0,1382,28.058712
18200.0,1138,31.930504
9700.0,933,37.649672
21400.0,1237,44.86569
16700.0,1491,53.664534
11000.0,1131,60.326726
16900.0,1013,66.370548
19600.0,1235,73.645022
20000.0,1348,81.536354
17600.0,1437,90.190117
10200.0,994,96.452363
26700.0,1613,106.00404
17400.0,1314,113.860227
16400.0,1427,122.465407
21300.0,1520,131.403534
17700.0,1554,140.633913
10700.0,997,146.501438
20000.0,1502,155.308805
15500.0,1316,163.042789
14900.0,1352,171.140063
26300.0,1715,181.813103
16300.0,1230,189.349173
25800.0,1493,198.894983
33100.0,1886,210.393886
9000.0,821,215.217253
24400.0,1782,225.766845
20800.0,1418,234.099792
13100.0,803,238.861882
9500.0,658,242.704739
5100.0,707,246.862637
23900.0,1710,257.009227
15400.0,1482,265.796329
22300.0,1689,276.398458
29300.0,1227,283.786205
18900.0,1258,291.245185
14500.0,1357,299.475098
9500.0,913,305.054285
14500.0,1330,313.345402
17600.0,1496,322.787428
13800.0,1206,329.953166
15700.0,1261,337.539115
25000.0,1848,348.432178
7900.0,668,352.677427
10400.0,912,358.767942
33600.0,1772,370.336695
13800.0,1184,378.563242
21600.0,1658,389.653857
19700.0,1466,398.873303
14800.0,1040,405.233693
10300.0,1234,413.167502
14000.0,1371,422.420404
19100.0,1274,430.130727
12100.0,968,435.940155
9300.0,816,440.717861
9100.0,968,446.461011
25200.0,1639,456.24716
16100.0,1249,463.621054
23600.0,1703,473.718035
20000.0,1275,481.552061
8700.0,1042,488.203667
18000.0,1514,497.210908
16700.0,1248,505.028543
24700.0,1752,515.441974
27900.0,1996,527.291131
11000.0,782,532.14599
17400.0,1356,540.150731
29200.0,1435,548.706092
30900.0,2222,562.04496
21400.0,1591,571.618906
22900.0,1626,581.464374
9700.0,914,589.004767
8300.0,793,593.836313
19500.0,1584,603.511899
21800.0,1431,612.178111
9400.0,636,615.97879
10200.0,920,621.494655
16000.0,1204,628.758945
12100.0,682,632.909464
13700.0,1409,641.534676
22100.0,1258,649.059355
17300.0,1165,656.005422
17800.0,1383,664.283137
15800.0,1309,672.150214
6800.0,977,677.968228
14600.0,1049,684.227527
15900.0,1304,692.129371
10500.0,1051,698.40857
4500.0,865,703.536823
17400.0,1074,709.947884
23500.0,1751,720.418038
9700.0,825,725.312412
14700.0,1069,731.674386
19000.0,1196,738.788332
10200.0,988,744.681723
14400.0,1192,751.776222
28200.0,2015,764.336213
17800.0,1205,771.496163
20100.0,1359,779.595225
18000.0,1345,787.70022
11600.0,1010,793.696498
15600.0,1469,802.669273
9000.0,810,807.469692
10500.0,942,813.094839
9400.0,744,817.515506
8200.0,640,821.287573
15000.0,1536,830.481235
18000.0,957,836.131909
20900.0,1329,844.126372
4100.0,579,847.648756
23700.0,1870,858.871794
23700.0,1614,868.650776
14800.0,1443,877.256119
14100.0,1381,885.462053
18100.0,1278,893.121831
32200.0,1574,902.478835
12500.0,798,907.194968
9300.0,733,911.714087
17600.0,1521,920.770397
10800.0,936,926.410181
19800.0,1584,935.828864
14900.0,1321,943.642785
14300.0,1375,951.809485
18400.0,1144,958.610157
17800.0,1293,966.42881
16100.0,1151,973.261328
20100.0,1264,980.796956
9600.0,922,986.248982
16100.0,1280,993.861866
17200.0,1150,1000.693593
13700.0,1294,1008.400134
9300.0,1042,1014.635037
18200.0,1340,1022.975444
22500.0,1135,1029.75301
17800.0,1558,1039.202017
17700.0,1345,1047.21734
20500.0,1489,1056.218979
25500.0,1763,1066.841828
19900.0,1230,1074.121099
8700.0,1030,1080.259673
16700.0,1272,1087.832804
5400.0,807,1092.588139
12600.0,1127,1099.288088
12900.0,969,1105.029631
18600.0,1255,1112.566571
11900.0,1001,1118.494938
8400.0,818,1123.449803
14100.0,1371,1131.618659
5400.0,833,1136.538972
10000.0,946,1142.154118
19100.0,1306,1149.976111
14300.0,1151,1156.921015
22200.0,1364,1165.096367
13600.0,1286,1172.725896
10500.0,891,1178.155049
12800.0,1271,1185.725977
10600.0,1325,1193.651663
14500.0,1070,1199.950632
10500.0,965,1205.803543
17100.0,1403,1214.360112
12900.0,934,1219.884896
8500.0,1156,1226.751731
13000.0,1174,1233.824592
25500.0,1495,1243.039494
14800.0,1171,1250.004939
27000.0,1747,1260.447808
13000.0,996,1266.459639
9300.0,913,1272.041268
19800.0,1461,1280.715086
8500.0,1061,1287.176279
7200.0,938,1292.830401
14700.0,1291,1300.819269
25900.0,1666,1311.058586
19000.0,1482,1319.87781
8000.0,1038,1326.031928
31800.0,2269,1339.620841
12700.0,1155,1346.685824
2800.0,672,1350.635959
10100.0,752,1355.091708
34200.0,2224,1368.397771
15300.0,1083,1374.89949
5500.0,871,1380.062532
17400.0,1040,1386.259257
9700.0,632,1389.992166
15500.0,1089,1396.444071
6400.0,702,1400.600192
4800.0,698,1404.725729
11000.0,841,1409.681577
11100.0,1145,1416.488475
14300.0,1142,1423.26794
4600.0,722,1427.531573
11000.0,1321,1435.372226
10900.0,889,1440.629593
16600.0,1019,1447.015052
5300.0,618,1450.952929
6700.0,1023,1457.176687
27100.0,1760,1467.752082
29700.0,1452,1476.403156
17100.0,1254,1484.101269
8000.0,946,1490.153953
12000.0,1268,1498.353613
19100.0,1146,1505.137466
7500.0,1007,1511.157685
6300.0,598,1514.692268
8600.0,1059,1521.023384
6100.0,697,1525.119866
11800.0,1209,1532.683355
15900.0,1275,1540.450321
13500.0,1134,1547.347582
22600.0,1550,1556.650256
10300.0,1015,1562.677383
18800.0,1289,1570.485733
14700.0,1019,1576.595267
10600.0,1498,1585.853159
14000.0,1413,1594.252929
11000.0,824,1599.117351
9000.0,906,1604.483353
18600.0,1235,1611.810245
7700.0,938,1617.400466
7900.0,657,1621.278181
9900.0,779,1625.898778
6100.0,794,1630.610802
8800.0,768,1635.166367
8100.0,1029,1641.298511
5900.0,660,1645.182882
10700.0,1141,1651.928239
17800.0,1616,1661.578471
18200.0,1549,1670.753956
25900.0,1559,1680.026073
17600.0,1111,1686.617409
28900.0,1873,1697.724495
4500.0,592,1701.250864
2600.0,590,1704.749603
16100.0,1283,1712.370191
7900.0,704,1716.527629
7400.0,890,1721.808931
8500.0,659,1725.692096
14000.0,1189,1732.78425
15200.0,1381,1741.042845
9800.0,916,1746.593595
5300.0,701,1750.769967
13400.0,1109,1757.42636
12500.0,1104,1764.016576
9700.0,987,1769.898997
13000.0,1177,1776.895421
7200.0,965,1782.612231
16300.0,1179,1789.620829
9400.0,960,1795.395004
17400.0,1282,1803.013669
18900.0,1746,1813.82599
15100.0,1412,1822.338469
19500.0,1541,1831.524924
22700.0,1768,1842.264242
9500.0,698,1846.380818
17900.0,1588,1855.928406
7500.0,926,1861.47108
9700.0,962,1867.208599
9300.0,908,1872.585902
15600.0,1345,1880.594325
9400.0,890,1885.881119
21400.0,1712,1896.032342
21600.0,1130,1902.828568
16600.0,1248,1910.422748
22100.0,1276,1917.958377
17400.0,1550,1927.211454
7400.0,638,1930.971701
10100.0,968,1936.709055
15300.0,968,1942.420391
12200.0,1066,1948.693849
7400.0,754,1953.135641
15700.0,1417,1961.61234
22500.0,1500,1970.71742
8300.0,878,1976.019466
12000.0,1417,1984.563033
28700.0,1796,1995.301247
18600.0,1120,2001.933483
16200.0,1272,2009.503873
12400.0,940,2015.067683
6200.0,792,2019.708762
12700.0,1418,2028.241953
10800.0,1245,2035.59471
16100.0,1641,2045.389845
15500.0,1407,2053.942216
6400.0,792,2058.61626
