#{"t_start": 1538138928.0364347, "env_id": "DemonAttackNoFrameskip-v4"}
r,l,t
175.0,1405,7.832258
325.0,1384,10.855063
130.0,1025,13.097975
50.0,245,13.63171
70.0,479,14.674273
130.0,712,16.234704
60.0,546,17.424108
140.0,500,18.512705
130.0,679,19.997715
250.0,1146,22.48441
120.0,795,24.215542
100.0,711,25.770509
355.0,2352,38.029246
110.0,805,42.786379
175.0,893,48.130008
150.0,1058,54.388014
130.0,601,57.892071
325.0,2651,73.699648
50.0,321,75.571478
340.0,1992,87.519182
340.0,1363,95.728207
110.0,689,99.873692
310.0,1846,110.841542
175.0,784,115.480084
110.0,582,118.92416
190.0,1077,125.329459
130.0,1279,133.12477
60.0,450,135.799637
420.0,1488,144.621317
120.0,547,148.307576
370.0,1211,155.532662
205.0,850,160.567309
90.0,481,163.470038
140.0,662,167.423593
310.0,1326,175.326288
220.0,822,180.291065
220.0,982,186.120822
175.0,911,191.531254
295.0,1402,199.902636
120.0,439,202.457021
175.0,929,207.996364
175.0,1184,215.293466
120.0,622,218.960192
90.0,645,222.748318
120.0,678,226.838766
175.0,659,230.700569
140.0,658,234.678966
355.0,1327,242.551682
80.0,509,245.532871
160.0,946,251.109273
40.0,247,252.566933
90.0,336,254.608543
220.0,1006,260.614441
110.0,582,264.060312
175.0,1269,271.820236
70.0,512,274.869764
160.0,684,278.983529
110.0,570,282.356829
250.0,950,287.978881
160.0,867,293.089546
120.0,740,297.445389
120.0,1043,303.628508
90.0,482,306.548757
80.0,413,308.991686
140.0,565,312.325238
70.0,367,314.465801
140.0,680,318.540917
90.0,871,323.717765
295.0,1369,331.811891
160.0,1499,340.756574
70.0,798,345.455135
205.0,1398,353.808875
190.0,796,358.540325
265.0,1301,366.286662
130.0,901,371.625601
385.0,1605,381.324731
190.0,988,387.217669
250.0,1266,394.799343
340.0,2420,409.561264
120.0,521,412.767881
190.0,1100,419.320159
325.0,1913,430.810937
150.0,717,435.184021
340.0,1709,445.514529
175.0,1042,451.73033
520.0,2085,464.247638
250.0,1228,471.540585
130.0,940,477.131186
220.0,1100,483.665661
205.0,1017,489.726507
205.0,1584,499.371387
310.0,1770,509.998179
205.0,1132,517.01782
235.0,1326,524.875722
325.0,1696,534.985237
385.0,1972,546.738358
220.0,1486,555.679593
220.0,1465,564.533958
295.0,3974,590.348974
120.0,616,594.117967
900.0,2008,606.438184
840.0,3709,629.003032
220.0,1066,636.012861
355.0,2122,649.168074
385.0,1654,659.223724
840.0,2417,673.800672
385.0,1841,684.949972
340.0,1717,695.29586
640.0,2540,712.051059
310.0,1661,722.036036
1400.0,2353,736.288376
385.0,1622,746.041639
440.0,1815,757.314513
1240.0,2211,773.076647
460.0,2272,786.729635
4270.0,3806,809.66207
1240.0,2247,824.57895
385.0,1493,833.560983
295.0,1294,841.512601
1240.0,2565,857.097352
1480.0,2792,874.014655
325.0,1765,884.694585
860.0,2175,898.369188
660.0,2612,914.377661
325.0,1321,922.44933
1520.0,3081,941.070851
2715.0,3533,962.899649
340.0,1756,973.501109
1300.0,2354,987.759273
580.0,2548,1003.7487
355.0,1687,1014.592477
2490.0,3050,1033.185917
2040.0,2784,1050.071591
100.0,423,1052.566229
880.0,1844,1063.67889
2040.0,3213,1083.376252
1320.0,2399,1097.93484
1060.0,2630,1113.940586
1560.0,2325,1128.109447
1540.0,2963,1146.050109
1780.0,3625,1168.132455
2495.0,3266,1187.929634
2080.0,3588,1210.442878
2000.0,2966,1228.446157
310.0,1424,1237.026006
1740.0,2787,1254.012652
4370.0,3772,1277.768982
310.0,1144,1284.714209
385.0,1482,1293.78714
420.0,1773,1304.410363
580.0,3637,1327.179317
310.0,2617,1343.167722
1880.0,2804,1360.261426
1100.0,4730,1388.979909
2685.0,3525,1410.35024
1040.0,2240,1423.98826
5040.0,4630,1453.014008
1500.0,2712,1469.434674
4630.0,4169,1494.578365
5120.0,4561,1523.79799
2415.0,3180,1543.155202
1780.0,2395,1557.64442
340.0,1235,1565.072357
235.0,747,1569.617673
5170.0,5033,1600.211255
1700.0,2335,1614.3812
2950.0,4334,1641.221059
4085.0,4370,1668.159036
1800.0,2702,1684.470902
4360.0,8398,1736.017293
2395.0,3744,1759.766406
1400.0,2958,1778.123976
840.0,1755,1788.801557
1240.0,2218,1802.547365
4290.0,4106,1827.997898
4880.0,4854,1857.800611
4880.0,3926,1881.63937
