#{"t_start": 1537997160.2840357, "env_id": "RoadRunnerNoFrameskip-v4"}
r,l,t
0.0,219,308.115462
0.0,155,309.092311
0.0,204,310.313797
100.0,412,313.042461
0.0,403,315.664999
0.0,98,316.266867
0.0,228,318.120947
0.0,281,319.873559
0.0,304,321.813972
0.0,268,323.880312
300.0,285,325.616091
0.0,96,326.178346
0.0,306,328.012615
0.0,280,329.702833
0.0,278,331.56473
300.0,449,334.484893
0.0,155,335.67641
0.0,262,337.269684
100.0,451,340.061748
100.0,349,342.18504
200.0,467,345.138807
100.0,410,347.670149
0.0,110,348.36638
200.0,493,351.53931
100.0,429,354.233932
0.0,91,354.792876
0.0,223,356.14874
0.0,287,357.898896
300.0,448,360.782328
0.0,103,361.452367
0.0,151,362.553276
0.0,80,363.011563
0.0,241,364.455802
0.0,144,365.334486
0.0,152,366.229976
0.0,134,367.039913
0.0,150,367.943353
0.0,311,369.822778
0.0,107,370.463265
0.0,118,371.144399
100.0,296,372.959421
0.0,203,374.182081
0.0,164,375.148304
600.0,370,377.396519
300.0,307,379.295503
0.0,430,381.967083
0.0,110,382.645817
0.0,80,383.121884
0.0,96,383.733053
0.0,172,384.904638
0.0,307,386.916889
0.0,138,387.736776
0.0,137,388.544606
0.0,207,389.78761
0.0,222,391.15112
0.0,88,391.666654
0.0,256,393.419119
0.0,142,394.336694
100.0,402,396.822412
0.0,125,397.55668
0.0,134,398.356399
100.0,353,400.500603
0.0,294,402.329588
200.0,389,404.812869
0.0,270,406.681713
0.0,221,408.277388
0.0,146,409.221862
400.0,687,413.831972
0.0,226,415.179644
0.0,206,416.453171
0.0,188,417.62728
200.0,446,420.309775
100.0,312,422.187953
0.0,99,422.763757
0.0,138,423.58315
400.0,389,425.914932
0.0,212,427.220303
0.0,447,429.928735
0.0,224,431.267267
0.0,155,432.181105
0.0,193,433.343263
200.0,516,436.471443
0.0,266,438.065342
0.0,110,438.713273
0.0,202,439.915098
200.0,475,442.808465
0.0,169,443.811402
0.0,166,444.805854
100.0,321,446.728179
300.0,528,449.986608
0.0,89,450.4952
0.0,141,451.327523
300.0,423,453.888747
0.0,132,454.66251
0.0,174,455.69992
100.0,329,457.677919
0.0,190,458.801651
0.0,191,459.937909
400.0,371,462.185438
0.0,194,463.334946
0.0,173,464.383609
0.0,303,466.219913
600.0,560,469.616427
0.0,281,471.327699
0.0,423,473.901467
0.0,138,474.721699
0.0,166,475.702055
0.0,160,476.665982
100.0,441,479.349707
0.0,112,480.035231
100.0,304,481.865281
200.0,345,483.949255
200.0,401,486.368983
300.0,449,489.090569
0.0,174,490.129965
0.0,121,490.82916
0.0,283,492.523253
100.0,301,494.342134
0.0,251,495.85838
100.0,480,498.756514
0.0,224,500.091439
300.0,343,502.157508
0.0,178,503.203186
0.0,195,504.365555
0.0,105,504.969626
0.0,197,506.198497
0.0,173,507.23384
0.0,137,508.035296
1000.0,461,510.826303
0.0,109,511.462575
0.0,184,512.562723
0.0,242,514.020666
0.0,111,514.668274
0.0,208,515.90131
600.0,350,518.009943
0.0,255,519.550223
0.0,399,521.963638
0.0,129,522.716337
100.0,264,524.348432
0.0,114,525.011259
0.0,337,527.0535
100.0,248,528.537374
200.0,454,531.287398
0.0,228,532.644295
0.0,237,534.06012
0.0,288,535.80868
3300.0,698,540.080793
0.0,356,542.30818
0.0,240,543.7495
0.0,257,545.291584
0.0,186,546.427262
200.0,560,549.866794
0.0,378,552.13806
100.0,342,554.205124
0.0,176,555.247714
200.0,507,558.311024
0.0,370,560.559388
0.0,206,561.775716
0.0,188,562.890102
0.0,225,564.24421
300.0,551,567.57577
0.0,185,568.690993
0.0,173,569.72204
0.0,97,570.277633
0.0,266,571.882501
0.0,299,573.66107
0.0,251,575.197887
0.0,142,576.041136
0.0,215,577.342758
0.0,233,578.748034
0.0,130,579.504021
0.0,102,580.097637
300.0,404,582.529628
0.0,253,584.038785
300.0,522,587.210677
100.0,403,589.650051
0.0,90,590.17698
0.0,182,591.256026
0.0,357,593.40772
0.0,431,596.038701
0.0,167,597.039332
0.0,173,598.069582
0.0,83,598.548826
0.0,300,600.347028
0.0,242,601.787456
0.0,136,602.587481
0.0,201,603.79833
0.0,102,604.433782
0.0,222,605.771683
0.0,227,607.114661
0.0,229,608.498126
0.0,382,610.793508
100.0,479,613.695585
0.0,195,614.858466
0.0,148,615.739138
0.0,304,617.562255
0.0,299,619.349271
0.0,166,620.338138
0.0,107,620.965615
100.0,474,623.812982
0.0,206,625.044215
0.0,126,625.774847
0.0,193,626.923463
0.0,105,627.545473
0.0,117,628.224077
0.0,132,629.000157
0.0,158,629.923044
0.0,135,630.720347
0.0,186,631.84742
0.0,141,632.671843
0.0,243,634.129546
0.0,303,635.952867
0.0,249,637.452711
0.0,273,639.088668
0.0,90,639.600447
0.0,213,640.891867
0.0,167,641.885842
0.0,162,642.847383
0.0,231,644.232546
0.0,425,646.850624
0.0,390,649.190048
0.0,226,650.546846
0.0,268,652.158255
1200.0,569,655.603282
0.0,161,656.556024
0.0,202,657.76856
0.0,110,658.399627
0.0,235,659.805779
0.0,109,660.438517
100.0,440,663.098285
100.0,397,665.505654
0.0,308,667.360775
0.0,171,668.371289
100.0,349,670.491625
0.0,208,671.784032
0.0,215,673.056112
300.0,331,675.075574
0.0,119,675.775239
0.0,145,676.629142
0.0,125,677.355585
0.0,338,679.393004
0.0,154,680.29591
0.0,185,681.410471
0.0,337,683.435443
0.0,235,684.845377
0.0,287,686.555585
100.0,465,689.372508
400.0,444,692.068628
0.0,125,692.798934
0.0,86,693.283265
0.0,176,694.325815
0.0,206,695.559293
100.0,483,698.4833
100.0,318,700.438251
100.0,227,701.82824
100.0,301,703.668121
0.0,212,704.936585
200.0,462,707.736067
300.0,418,710.328158
0.0,173,711.361686
0.0,251,712.889351
200.0,430,715.499278
100.0,401,717.997827
0.0,320,719.918757
100.0,257,721.440852
300.0,319,723.343743
0.0,147,724.211133
1100.0,421,726.752304
100.0,371,728.984576
0.0,188,730.097294
200.0,487,733.032567
400.0,427,735.618004
0.0,353,737.755501
0.0,240,739.195724
0.0,164,740.220715
0.0,268,741.826199
0.0,360,744.0037
0.0,252,745.524072
1300.0,629,749.351851
0.0,232,750.736517
100.0,571,754.190089
0.0,239,755.620064
0.0,251,757.128262
0.0,265,758.851209
0.0,113,759.641712
100.0,484,763.428965
0.0,232,765.078004
300.0,357,767.37986
0.0,201,768.590201
0.0,199,769.809141
0.0,162,770.773571
0.0,195,772.05739
0.0,351,774.341722
0.0,249,775.829989
0.0,118,776.635192
0.0,218,778.06003
0.0,157,779.016861
0.0,210,780.278476
0.0,230,781.761094
0.0,206,783.149755
0.0,232,784.675888
200.0,268,786.424896
0.0,210,787.732061
0.0,245,789.276455
200.0,486,792.337838
0.0,324,794.446551
0.0,459,797.264556
0.0,151,798.164115
0.0,221,799.632189
100.0,273,801.284123
0.0,157,802.210348
0.0,185,803.306587
400.0,366,805.575649
300.0,799,810.950082
600.0,459,813.798068
0.0,472,816.787618
100.0,326,818.84971
0.0,170,819.996578
300.0,396,822.384303
100.0,348,824.483706
100.0,520,827.924797
0.0,295,829.702994
100.0,374,832.030856
0.0,229,833.410911
0.0,219,834.729165
0.0,161,835.677107
0.0,329,837.750954
0.0,361,840.118688
0.0,188,841.245865
400.0,752,846.156291
100.0,435,848.838095
0.0,192,850.000078
0.0,189,851.14913
300.0,453,854.547309
1100.0,426,857.510371
1100.0,363,859.786263
300.0,615,863.535779
100.0,349,865.642154
100.0,443,868.395759
0.0,262,869.965373
0.0,200,871.163679
200.0,443,873.839304
0.0,93,874.373039
0.0,132,875.14504
