#{"env_id": "CrazyClimberNoFrameskip-v4", "t_start": 1537956200.2838085}
r,l,t
31800.0,3273,4500.303998
50500.0,3445,4520.167503
58900.0,3578,4540.802395
40400.0,3850,4563.149767
33600.0,3115,4581.692657
96900.0,4129,4605.458296
29300.0,2781,4621.476343
40600.0,2646,4637.315871
60800.0,3004,4654.732029
74600.0,3866,4677.089683
29300.0,2718,4693.499103
29300.0,3442,4713.421803
94900.0,4236,4738.090575
25600.0,2484,4752.346207
69000.0,3783,4774.16986
21900.0,2719,4789.786073
39100.0,2679,4805.263905
20700.0,3194,4823.686954
41600.0,3076,4841.591808
38700.0,4119,4865.518859
59200.0,4488,4891.355168
38000.0,2506,4905.743432
37700.0,2381,4919.38553
38400.0,2334,4932.968273
43300.0,3013,4950.343954
41300.0,3103,4968.293962
96200.0,4851,4996.162027
28800.0,4984,5024.912172
25500.0,3145,5043.124372
41700.0,3109,5061.066281
34700.0,3865,5083.431413
47400.0,3699,5104.863173
29800.0,2661,5120.135356
35800.0,2378,5133.834285
74400.0,4340,5158.979966
49000.0,3157,5177.131035
44800.0,4101,5200.867904
66500.0,3971,5224.002563
46600.0,3412,5243.778584
47100.0,3511,5263.974607
39900.0,4566,5290.284043
30600.0,2728,5306.010556
58200.0,3212,5324.652533
60200.0,3433,5344.47679
74400.0,4638,5371.129174
28000.0,4310,5396.20684
30300.0,2977,5413.348679
30800.0,4363,5438.450702
117200.0,5859,5472.273673
41900.0,4007,5495.450892
73400.0,3601,5516.422422
58500.0,3806,5538.369968
114500.0,5050,5567.420615
96800.0,4747,5594.841613
77400.0,3843,5617.833212
30400.0,3681,5639.194316
95600.0,3746,5660.876975
99500.0,4240,5686.134816
95600.0,4224,5710.35169
38100.0,2989,5727.519286
48800.0,2837,5744.676747
37600.0,2412,5758.550634
102200.0,5630,5793.259697
27800.0,2578,5808.084918
91200.0,5847,5841.754438
76800.0,4639,5868.423859
30600.0,3440,5888.158258
53800.0,4420,5914.443175
57000.0,5406,5945.598798
34900.0,3037,5963.109417
40000.0,2795,5979.204229
38100.0,2979,5996.459751
38100.0,2833,6012.841729
34000.0,2976,6030.167187
15700.0,1891,6041.134352
48000.0,3419,6060.822255
37400.0,2850,6077.208436
51400.0,4804,6105.02459
41700.0,4230,6129.662345
36200.0,2840,6146.08199
37000.0,2518,6160.584574
100700.0,5286,6191.084504
45800.0,4234,6215.576049
42900.0,4066,6239.096281
38300.0,2947,6256.133759
44800.0,2696,6271.772959
60000.0,3586,6292.594093
81500.0,5266,6322.992379
9000.0,7494,6366.393186
47700.0,3898,6388.90555
72100.0,4101,6412.729357
108600.0,6962,6452.884855
24500.0,5664,6485.55584
35200.0,3213,6504.120132
94800.0,4687,6531.246453
102600.0,4642,6558.028297
57700.0,2891,6574.732237
94600.0,4255,6599.221939
93800.0,5449,6630.658672
76100.0,4276,6655.562142
48200.0,4094,6679.177084
58400.0,3212,6697.689126
57200.0,4811,6725.598298
94500.0,5645,6758.227347
11000.0,3141,6776.361168
11000.0,4177,6800.517811
108100.0,6458,6837.764843
78000.0,6269,6873.991741
41000.0,3095,6891.940027
99100.0,4112,6915.907732
11000.0,4473,6941.69306
64700.0,3237,6960.534812
37700.0,3334,6979.794059
45600.0,3396,6999.447304
85800.0,4260,7024.171812
95600.0,3756,7046.031439
108500.0,4600,7072.566421
93200.0,7015,7112.993033
59000.0,3321,7132.1818
57700.0,3588,7152.873618
73700.0,3710,7174.345902
58900.0,3145,7192.686863
86100.0,4301,7217.435207
74700.0,3878,7239.90484
32600.0,3606,7260.782271
31200.0,2394,7274.629152
30300.0,2562,7289.577034
37400.0,2216,7302.338575
30300.0,2675,7317.7343
94800.0,3863,7340.181214
55500.0,3567,7360.985872
95200.0,4054,7384.533017
51100.0,3597,7405.276762
66100.0,6203,7441.327342
28000.0,3328,7460.60183
75100.0,3718,7482.068814
103600.0,5871,7515.87652
104900.0,4524,7542.052981
38800.0,2579,7556.95411
11000.0,3423,7576.707928
57400.0,3467,7596.844576
49700.0,2937,7613.75346
85900.0,4485,7639.64933
100700.0,4916,7668.067978
85200.0,5007,7697.190506
97600.0,4393,7722.659502
41200.0,2846,7739.164252
49300.0,3571,7759.791993
48000.0,4383,7785.173921
90500.0,4853,7813.429337
95600.0,4025,7836.59306
35200.0,2101,7848.660894
107500.0,5313,7879.359832
94700.0,5256,7909.827192
95200.0,5138,7940.130297
76300.0,4923,7968.624325
59300.0,3420,7988.308239
88600.0,4623,8014.889634
13400.0,2405,8028.707287
27800.0,2252,8041.735509
94500.0,4494,8067.619456
11200.0,2102,8079.802422
94000.0,5322,8110.636755
38100.0,2980,8127.832741
28200.0,4636,8154.633467
95600.0,4357,8179.793535
55800.0,4217,8204.124604
47800.0,3257,8222.809897
33600.0,3615,8243.71999
86700.0,5029,8272.835517
97900.0,4804,8300.646074
97900.0,4143,8324.590049
37800.0,3552,8345.087959
38200.0,2597,8360.112395
94400.0,4390,8385.381206
108700.0,6157,8420.97986
77200.0,4321,8445.853079
36600.0,2725,8461.464895
32300.0,2810,8477.685405
30200.0,2951,8494.811152
47300.0,2667,8510.165203
44600.0,3911,8532.919173
36200.0,2533,8547.682471
10300.0,1312,8555.262883
64100.0,3896,8577.628459
75300.0,4434,8603.137413
31500.0,2915,8619.860841
57800.0,3285,8638.789796
94700.0,6540,8676.580456
28500.0,2232,8689.447201
58800.0,3768,8711.141713
47000.0,3520,8731.42229
114300.0,4657,8758.257533
110500.0,3955,8780.924479
45500.0,2996,8798.238572
94900.0,5110,8827.621467
36900.0,2794,8843.797977
37700.0,2472,8858.102325
95300.0,3911,8880.604353
58600.0,2942,8897.539354
74800.0,3555,8918.104689
52800.0,3409,8937.846356
93700.0,5700,8970.652982
58200.0,3373,8990.075194
107200.0,4707,9017.213345
81700.0,4210,9041.522556
28300.0,2969,9058.576761
99800.0,4716,9085.638952
38100.0,2373,9099.224834
74200.0,3462,9119.280927
26100.0,2233,9132.188671
48300.0,3301,9151.239588
100400.0,5259,9181.560961
46500.0,2671,9197.040316
17500.0,3360,9216.419441
121600.0,7045,9257.004805
20900.0,2147,9269.322949
107800.0,4230,9293.883431
