#{"t_start": 1538018317.7055907, "env_id": "RoadRunnerNoFrameskip-v4"}
r,l,t
0.0,152,2.551555
0.0,94,2.788871
0.0,192,3.25651
0.0,187,3.723441
0.0,188,4.192735
0.0,373,5.109887
0.0,201,5.610153
0.0,242,6.199221
0.0,187,6.657339
0.0,195,7.136453
0.0,224,7.687161
0.0,334,8.498882
0.0,296,9.216505
0.0,321,9.994948
0.0,279,10.673427
0.0,97,10.906277
0.0,149,11.265403
100.0,235,11.836789
0.0,172,12.255643
100.0,263,12.901024
0.0,125,13.209415
0.0,295,13.941191
0.0,235,14.545367
0.0,226,15.130887
0.0,175,15.560264
0.0,114,15.835404
0.0,392,16.794026
0.0,339,17.617735
0.0,150,17.983122
0.0,112,18.259348
0.0,147,18.62574
0.0,163,19.020987
300.0,311,19.791493
0.0,131,20.112877
0.0,88,20.328706
0.0,198,20.814977
0.0,136,21.146501
0.0,184,21.600832
0.0,108,21.860333
0.0,138,22.199853
0.0,201,22.704989
0.0,198,23.193049
0.0,128,23.502661
0.0,93,23.725751
0.0,378,24.654305
0.0,300,25.381056
0.0,77,25.57052
0.0,125,25.883673
0.0,127,26.1982
1000.0,515,27.483938
0.0,175,28.256225
0.0,377,30.537534
0.0,115,31.195556
0.0,117,31.895136
0.0,84,32.381328
0.0,138,33.184555
0.0,224,34.522436
0.0,359,36.687598
0.0,110,37.331342
0.0,113,38.019108
0.0,163,38.978405
0.0,113,39.700215
0.0,148,40.581384
0.0,138,41.390705
0.0,240,42.825131
0.0,205,44.046041
0.0,125,44.796614
0.0,217,46.094905
0.0,108,46.724864
0.0,186,47.824373
0.0,164,48.806488
0.0,145,49.669346
0.0,105,50.278374
0.0,76,50.710198
0.0,108,51.340548
0.0,138,52.147178
0.0,216,53.434828
0.0,144,54.278705
0.0,150,55.171352
0.0,75,55.600612
0.0,92,56.13189
100.0,332,58.129924
100.0,225,59.539871
0.0,213,60.809058
0.0,346,62.916906
0.0,92,63.450483
0.0,301,65.311479
0.0,194,66.466209
0.0,119,67.165785
0.0,99,67.744473
0.0,109,68.377156
0.0,154,69.300788
100.0,226,70.654901
0.0,202,71.866378
0.0,206,73.104223
0.0,248,74.605483
0.0,99,75.193775
0.0,113,75.855755
0.0,191,76.996846
100.0,391,79.388418
0.0,101,79.983683
0.0,83,80.463849
0.0,143,81.301051
100.0,374,83.576093
0.0,158,84.510869
100.0,260,86.073072
0.0,289,87.820579
0.0,160,88.763426
100.0,195,89.925133
0.0,84,90.411516
0.0,128,91.511718
0.0,203,92.727227
0.0,101,93.312899
0.0,99,93.892923
0.0,150,94.794537
100.0,244,96.259141
0.0,133,97.037104
0.0,180,98.132848
0.0,135,98.933003
0.0,169,99.940628
0.0,289,101.676954
0.0,158,102.623352
0.0,138,103.434388
0.0,187,104.555578
0.0,171,105.582032
0.0,96,106.140054
0.0,262,107.711579
0.0,100,108.290854
0.0,80,108.748652
300.0,352,110.876194
0.0,98,111.452322
0.0,99,112.016544
0.0,75,112.451696
0.0,165,113.428781
0.0,183,114.58854
0.0,122,115.349101
0.0,150,116.275917
0.0,132,117.05405
0.0,184,118.149541
0.0,105,118.764951
0.0,118,119.466518
0.0,181,120.539727
0.0,160,121.49182
0.0,85,121.977662
0.0,149,122.875938
0.0,95,123.417046
0.0,314,125.316782
0.0,106,125.973044
100.0,339,128.148394
0.0,81,128.605479
0.0,111,129.2587
0.0,77,129.697206
0.0,119,130.400974
0.0,96,130.96002
0.0,368,133.188987
0.0,83,133.673551
100.0,215,134.965186
0.0,83,135.431068
0.0,280,137.115032
0.0,196,138.302009
0.0,167,139.296352
0.0,164,140.271552
0.0,181,141.360862
100.0,440,144.166084
0.0,150,145.066495
0.0,112,145.725568
0.0,128,146.489442
0.0,111,147.141634
0.0,237,148.546898
0.0,224,149.883865
0.0,210,151.133322
0.0,145,151.994935
0.0,229,153.356972
0.0,105,153.961777
0.0,121,154.661824
0.0,123,155.384376
0.0,130,156.153787
300.0,347,158.228705
0.0,264,159.821006
0.0,300,161.627876
0.0,208,162.869615
0.0,102,163.464591
0.0,78,163.902532
0.0,149,164.7877
0.0,161,165.733399
0.0,152,166.626964
0.0,275,168.33229
0.0,90,168.840072
0.0,85,169.319619
0.0,109,169.964641
0.0,194,171.11078
0.0,187,172.219538
0.0,343,174.325252
0.0,133,175.104588
200.0,273,176.735949
0.0,157,177.65325
0.0,93,178.200804
0.0,118,178.883761
0.0,148,179.768272
0.0,114,180.444585
0.0,92,180.999718
200.0,336,183.062903
0.0,193,184.2405
0.0,167,185.227711
200.0,467,188.047923
0.0,378,190.31852
0.0,159,191.257715
0.0,163,192.261044
0.0,131,193.032779
0.0,102,193.683535
0.0,199,194.868504
0.0,133,195.672257
