#{"t_start": 1538252573.1010141, "env_id": "KangarooNoFrameskip-v4"}
r,l,t
400.0,674,3.709776
0.0,408,4.674724
0.0,344,5.488438
0.0,553,6.798545
200.0,433,7.824714
0.0,407,8.792046
0.0,375,9.674964
0.0,303,10.391464
400.0,408,11.35334
400.0,655,12.915752
200.0,608,14.364751
400.0,474,15.493102
0.0,417,16.479687
0.0,415,17.457293
0.0,305,18.17154
0.0,464,19.280939
0.0,342,20.085809
200.0,406,21.045937
200.0,417,22.04265
200.0,603,23.485593
0.0,595,24.90607
200.0,474,26.029954
0.0,424,28.421107
0.0,600,32.156676
0.0,348,34.273887
0.0,497,37.30014
400.0,676,41.490068
0.0,625,45.338827
0.0,664,49.433473
0.0,297,51.208591
0.0,407,53.667574
200.0,631,57.603847
0.0,558,61.016694
0.0,359,63.203342
200.0,597,66.845899
0.0,489,69.802419
400.0,403,72.240113
0.0,484,75.23686
0.0,414,77.730615
200.0,513,80.87968
0.0,340,83.037292
0.0,760,87.841254
0.0,461,90.94726
0.0,408,93.429487
0.0,387,95.789335
0.0,299,97.578273
0.0,592,101.244672
200.0,440,103.918249
0.0,362,106.13549
0.0,415,108.651999
0.0,289,110.37315
0.0,621,114.171604
0.0,526,117.387417
0.0,502,120.419338
0.0,414,122.927729
0.0,663,127.026193
0.0,502,130.139353
0.0,538,133.407896
0.0,596,137.038543
0.0,409,139.524234
0.0,600,143.196799
0.0,297,144.975583
200.0,473,147.922089
200.0,543,151.257913
0.0,293,153.10773
0.0,491,156.097809
0.0,535,159.358305
200.0,408,161.841022
0.0,536,165.143563
0.0,405,167.654257
200.0,579,171.179167
0.0,347,173.259762
200.0,601,177.032495
0.0,798,181.957205
0.0,340,184.058612
200.0,534,187.356414
200.0,656,191.471682
0.0,597,195.11191
0.0,415,197.647249
0.0,402,200.112413
0.0,280,201.78849
200.0,543,205.141642
0.0,573,208.687321
0.0,503,211.805634
0.0,475,214.719922
0.0,344,216.836619
200.0,342,218.954046
200.0,535,222.21371
0.0,605,225.961549
0.0,527,229.186203
0.0,608,232.945421
0.0,412,235.474729
200.0,489,238.464983
0.0,471,241.373273
0.0,466,244.204735
200.0,597,248.009805
0.0,667,252.138439
0.0,555,255.553762
0.0,542,258.927742
0.0,306,260.800607
0.0,542,264.13046
0.0,630,268.080868
200.0,545,271.410794
0.0,551,274.816118
0.0,529,278.076284
0.0,500,281.129495
0.0,484,284.074147
0.0,731,288.562345
200.0,620,292.497344
0.0,468,295.411498
0.0,559,298.8313
200.0,487,301.861522
0.0,533,305.207389
400.0,610,308.953432
0.0,419,311.582379
0.0,537,314.870336
200.0,553,318.397706
0.0,602,322.135037
0.0,487,325.184232
0.0,369,327.434429
0.0,524,330.755823
0.0,295,332.598063
0.0,396,335.041366
0.0,367,337.272879
0.0,555,340.643426
0.0,667,344.796633
0.0,431,347.421362
0.0,413,349.957014
0.0,516,353.206735
0.0,541,356.667102
400.0,550,360.082217
0.0,658,364.148186
0.0,528,367.419939
0.0,716,371.912601
0.0,728,376.410028
400.0,644,380.375885
0.0,477,383.297476
200.0,597,386.983147
0.0,546,390.368777
0.0,561,393.928348
0.0,723,398.457298
0.0,379,400.878633
0.0,566,404.369334
0.0,485,407.357407
200.0,580,410.897618
0.0,424,413.507013
0.0,456,416.316855
200.0,660,420.368734
0.0,504,423.463397
0.0,681,427.626942
0.0,545,430.949529
0.0,546,434.385759
0.0,562,437.819493
0.0,792,442.69546
0.0,546,446.058084
0.0,674,450.189552
0.0,611,453.951855
0.0,566,457.560659
0.0,424,460.192861
0.0,502,463.313146
0.0,393,465.687613
200.0,515,468.836293
200.0,624,472.674186
200.0,446,475.417579
0.0,522,478.625853
0.0,547,481.971882
200.0,549,485.307706
0.0,679,489.506545
200.0,441,492.197368
0.0,420,494.765839
0.0,561,498.257892
0.0,446,500.987708
0.0,279,502.693276
0.0,433,505.319834
0.0,497,508.366078
200.0,413,510.907765
0.0,372,513.173066
0.0,416,515.736661
0.0,550,519.168102
0.0,607,522.890847
0.0,361,525.063691
200.0,632,528.952975
0.0,669,533.10205
200.0,612,536.865673
200.0,495,539.899453
0.0,574,543.418591
0.0,550,546.882518
200.0,614,550.705403
0.0,424,553.356548
0.0,543,556.712095
0.0,543,560.103407
0.0,472,563.02954
200.0,672,567.175889
0.0,551,570.567753
200.0,416,573.102926
200.0,474,576.007204
0.0,363,578.224961
0.0,492,581.251991
400.0,540,584.61676
0.0,419,587.1837
0.0,410,589.748725
0.0,478,592.767556
200.0,415,595.274005
200.0,411,597.777429
0.0,411,600.287254
400.0,585,603.942076
0.0,483,607.033486
0.0,279,608.71676
0.0,366,610.92789
200.0,528,614.271742
0.0,410,616.793525
0.0,496,619.89012
0.0,547,623.248662
400.0,408,625.782835
0.0,343,627.897694
0.0,539,631.222462
0.0,287,632.957547
0.0,287,634.677825
0.0,399,637.129827
200.0,462,639.984335
0.0,398,642.414205
0.0,409,644.925492
0.0,525,648.248609
0.0,602,652.018587
0.0,418,654.567527
200.0,405,657.012497
200.0,406,659.488376
0.0,563,662.979483
0.0,418,665.542593
0.0,338,667.587154
0.0,272,669.235202
0.0,272,670.876418
0.0,412,673.375852
0.0,276,675.03457
0.0,411,677.526707
0.0,335,679.55803
0.0,370,681.825575
0.0,342,683.900833
0.0,606,687.701132
0.0,408,690.256136
200.0,338,692.413393
0.0,405,694.925971
200.0,467,697.823786
0.0,464,700.696042
0.0,438,703.39945
0.0,597,707.065788
0.0,539,710.441606
0.0,474,713.357951
0.0,508,716.578298
0.0,281,718.271407
0.0,485,721.270332
200.0,332,723.329202
200.0,599,726.999774
0.0,408,729.483105
400.0,603,733.22115
0.0,469,736.111405
200.0,610,739.9017
0.0,506,743.015983
200.0,591,746.658165
0.0,528,749.911763
200.0,716,754.412765
0.0,626,758.256772
0.0,628,762.104033
0.0,628,765.969283
0.0,666,770.154681
0.0,578,773.694157
0.0,685,777.980872
0.0,627,781.854507
0.0,746,786.49134
0.0,681,790.70831
200.0,758,795.358318
0.0,557,798.898533
0.0,562,802.504978
0.0,515,805.755038
0.0,685,810.047366
0.0,552,813.417908
0.0,592,817.041779
0.0,578,820.604672
0.0,619,824.384915
0.0,565,827.885299
0.0,629,831.77174
0.0,763,836.481302
0.0,524,839.81031
0.0,657,843.906662
0.0,482,846.841782
0.0,528,850.082253
200.0,756,854.791518
0.0,655,858.89021
0.0,582,862.53426
0.0,558,865.967048
0.0,715,870.449823
0.0,453,873.214207
0.0,655,877.359592
200.0,630,881.279706
0.0,492,884.359222
0.0,692,888.637639
