#{"env_id": "GopherNoFrameskip-v4", "t_start": 1537853887.143833}
r,l,t
640.0,1052,1858.469174
380.0,763,1864.137543
740.0,1072,1872.147614
780.0,1134,1880.590478
240.0,652,1885.364928
160.0,721,1890.801428
160.0,584,1895.076405
780.0,1183,1903.946534
420.0,1088,1912.51212
960.0,1496,1922.812174
780.0,1012,1929.59112
160.0,735,1934.625875
160.0,774,1939.872121
340.0,849,1945.685319
380.0,830,1951.328283
920.0,1040,1958.307292
420.0,1054,1965.419677
380.0,801,1970.777365
700.0,1152,1978.449706
380.0,942,1984.724394
860.0,1170,1993.305909
860.0,1058,2001.183534
860.0,1545,2012.756212
520.0,664,2018.091222
580.0,1147,2027.304433
580.0,808,2033.781831
760.0,1069,2043.193906
1360.0,1680,2054.797604
400.0,885,2060.662969
380.0,791,2065.854719
940.0,1288,2074.39456
320.0,1011,2081.034771
160.0,846,2086.600868
680.0,848,2092.228627
800.0,1296,2101.05109
660.0,1185,2112.279608
1040.0,1182,2123.76465
260.0,817,2131.602052
2140.0,2156,2152.74462
620.0,1137,2163.818526
320.0,931,2172.599451
1040.0,1416,2186.108274
820.0,1288,2198.615022
1080.0,1428,2212.575209
720.0,1064,2222.858477
700.0,722,2229.655903
600.0,1013,2239.86934
760.0,1316,2252.833818
80.0,670,2259.225337
1380.0,1310,2272.188039
360.0,698,2279.032536
600.0,1046,2289.288388
1160.0,1393,2303.107927
480.0,972,2312.560066
620.0,1045,2322.669189
940.0,1237,2334.038495
240.0,758,2340.746085
820.0,1020,2347.48419
760.0,1141,2355.619805
500.0,1061,2363.284704
200.0,760,2368.839761
400.0,878,2374.92024
120.0,711,2379.80512
780.0,898,2385.835755
820.0,1074,2393.275488
800.0,1216,2401.475805
840.0,1154,2409.654665
640.0,1053,2416.721589
0.0,613,2420.89369
700.0,1080,2428.136595
260.0,820,2433.731761
20.0,618,2437.895348
980.0,1220,2446.241958
520.0,1132,2453.933091
640.0,1255,2462.45113
240.0,831,2468.196013
100.0,662,2472.578351
300.0,605,2476.671997
480.0,1116,2484.128222
80.0,518,2487.617583
80.0,651,2491.949413
960.0,1347,2501.028523
1400.0,1264,2509.696225
540.0,958,2516.091256
320.0,685,2520.739494
500.0,842,2526.341609
780.0,973,2532.886211
340.0,673,2537.456744
800.0,1103,2544.940784
980.0,1283,2553.647896
880.0,1144,2561.346403
0.0,611,2565.528149
1300.0,1457,2575.442382
1000.0,1100,2582.830352
880.0,1196,2590.982088
120.0,597,2594.989192
1340.0,1381,2604.628853
680.0,824,2610.846461
140.0,589,2615.211618
580.0,1006,2622.808662
1120.0,1386,2633.45418
240.0,804,2639.405981
460.0,839,2645.670994
600.0,1002,2653.190554
980.0,1322,2663.030427
1280.0,1288,2672.512931
520.0,934,2679.414767
600.0,802,2685.366185
780.0,1151,2693.93109
860.0,1264,2703.360328
920.0,1411,2713.931951
780.0,1088,2722.030555
1260.0,1427,2732.63793
560.0,1257,2742.043426
620.0,956,2749.213402
