DemonAttack,10000,2405.0,1080.0,480.0,460.0,1640.0,280.0,4030.0,4930.0,1780.0,2040.0,3355.0,3230.0,1340.0,5440.0,4750.0,1600.0,1640.0,1700.0,110.0,2265.0,1320.0,150.0,340.0,1860.0,3000.0,370.0,5760.0,1040.0,1500.0,720.0,340.0,265.0,295.0,1300.0,5150.0,4030.0,1760.0,4470.0,4450.0,1540.0,2000.0,3500.0,3830.0,5610.0,5190.0,420.0,1360.0,4410.0,1040.0,1580.0,5500.0,4720.0,1740.0,1720.0,4530.0,460.0,3535.0,1760.0,2255.0,920.0,660.0,4850.0,5110.0,1040.0,1160.0,4100.0,4000.0,1960.0,385.0,1980.0,1360.0,90.0,5680.0,2805.0,1700.0,4650.0,600.0,1180.0,780.0,2120.0,1020.0,3900.0,2300.0,1620.0,4430.0,2040.0,5830.0,2065.0,4820.0,2910.0,1840.0,2820.0,4380.0,5130.0,840.0,5180.0,250.0,680.0,2865.0,2465.0
DemonAttack,100000,370.0,3800.0,1160.0,8075.0,660.0,1020.0,3615.0,3465.0,7460.0,1980.0,140.0,8775.0,295.0,2200.0,1620.0,4140.0,1780.0,355.0,2260.0,235.0,1100.0,2525.0,840.0,5750.0,5630.0,2670.0,880.0,140.0,1420.0,1320.0,3630.0,2865.0,600.0,5490.0,3210.0,3295.0,5490.0,1420.0,3600.0,110.0,150.0,3280.0,740.0,1340.0,4910.0,5340.0,280.0,840.0,4400.0,1180.0,2450.0,4330.0,4880.0,1180.0,340.0,5490.0,2795.0,4490.0,3620.0,1380.0,480.0,2770.0,6290.0,1920.0,4170.0,3055.0,4790.0,7630.0,4120.0,6050.0,6060.0,2740.0,250.0,370.0,325.0,2400.0,3795.0,5630.0,5050.0,130.0,1520.0,1220.0,3360.0,4030.0,920.0,3470.0,500.0,900.0,1000.0,2230.0,370.0,1320.0,4360.0,1740.0,4190.0,6020.0,370.0,1600.0,2165.0,580.0
Gopher,1000,1160.0,2120.0,3040.0,2900.0,1540.0,1420.0,960.0,1260.0,1800.0,1760.0,1380.0,1540.0,3160.0,2320.0,3320.0,1380.0,2180.0,1920.0,2820.0,2460.0,3060.0,2820.0,2300.0,1640.0,2260.0,2240.0,3520.0,1840.0,720.0,380.0,1540.0,1860.0,2780.0,1680.0,2000.0,700.0,2240.0,3320.0,3920.0,2720.0,1260.0,560.0,1480.0,1080.0,1180.0,2500.0,1980.0,2240.0,1880.0,1860.0,2540.0,1900.0,1480.0,1620.0,500.0,1640.0,1720.0,1600.0,1700.0,3920.0,2280.0,620.0,2140.0,1220.0,440.0,1600.0,3100.0,2680.0,1540.0,700.0,1880.0,720.0,1340.0,1560.0,3040.0,1900.0,980.0,2360.0,1500.0,2360.0,2100.0,1420.0,1340.0,1040.0,3820.0,2820.0,1620.0,1200.0,3520.0,1880.0,1420.0,980.0,960.0,1940.0,2900.0,220.0,440.0,1940.0,1160.0,2880.0
Gopher,10000,2840.0,1160.0,2680.0,1900.0,2680.0,1220.0,1560.0,2020.0,2000.0,2400.0,2540.0,1840.0,2340.0,1320.0,1920.0,3220.0,2280.0,1820.0,2700.0,2760.0,2180.0,1560.0,820.0,1920.0,800.0,1360.0,3240.0,1080.0,2460.0,1260.0,1940.0,1020.0,2900.0,2960.0,4060.0,2460.0,3840.0,2960.0,1640.0,2680.0,1040.0,1720.0,3020.0,2140.0,1620.0,2880.0,2460.0,1580.0,2540.0,2860.0,2200.0,2300.0,1260.0,2000.0,920.0,1180.0,2400.0,1160.0,1460.0,2960.0,3640.0,1340.0,1680.0,2540.0,1860.0,1760.0,1860.0,1640.0,800.0,1760.0,1820.0,1220.0,1000.0,1840.0,2200.0,2200.0,2520.0,1480.0,3320.0,2460.0,1420.0,660.0,3480.0,920.0,2180.0,1380.0,1640.0,2500.0,3060.0,1240.0,4040.0,900.0,2360.0,1240.0,840.0,1420.0,3100.0,1640.0,3020.0,1700.0
Gopher,100000,2820.0,1160.0,2700.0,2960.0,1840.0,3160.0,2820.0,2240.0,2000.0,2180.0,2220.0,2460.0,2720.0,4820.0,2000.0,1960.0,2380.0,2680.0,2660.0,2420.0,2180.0,2060.0,2760.0,940.0,640.0,2160.0,2600.0,1320.0,1580.0,1920.0,1140.0,2000.0,2680.0,2720.0,3740.0,3800.0,2760.0,640.0,1280.0,2460.0,3640.0,2400.0,3200.0,3280.0,1800.0,1960.0,3120.0,2360.0,2660.0,1740.0,4900.0,4380.0,2660.0,560.0,2540.0,500.0,440.0,1380.0,2180.0,1060.0,4100.0,2420.0,3960.0,2280.0,1800.0,2620.0,2460.0,420.0,3240.0,2580.0,1540.0,2020.0,2840.0,2680.0,3020.0,1700.0,3800.0,2120.0,3100.0,3080.0,3460.0,2440.0,2600.0,1040.0,2260.0,1980.0,3500.0,2800.0,2540.0,1440.0,2920.0,1980.0,3220.0,3360.0,3540.0,1860.0,1260.0,2220.0,2400.0,2120.0
Kangaroo,1000,200.0,200.0,200.0,200.0,200.0,200.0,200.0,400.0,400.0,200.0,200.0,400.0,200.0,200.0,400.0,400.0,200.0,200.0,400.0,200.0,200.0,400.0,400.0,200.0,200.0,200.0,200.0,200.0,400.0,200.0,200.0,400.0,200.0,200.0,200.0,400.0,200.0,200.0,200.0,200.0,400.0,400.0,400.0,400.0,400.0,400.0,200.0,200.0,400.0,200.0,400.0,400.0,200.0,200.0,400.0,200.0,200.0,200.0,400.0,200.0,200.0,200.0,400.0,200.0,400.0,200.0,200.0,400.0,400.0,200.0,200.0,400.0,400.0,400.0,200.0,400.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,400.0,200.0,400.0,400.0,200.0,400.0,200.0,400.0,200.0,200.0,200.0,200.0,200.0
Kangaroo,10000,3600.0,2200.0,3000.0,2200.0,4200.0,3000.0,4300.0,2400.0,3000.0,2200.0,2200.0,1200.0,3200.0,2200.0,3200.0,1400.0,2400.0,2600.0,2600.0,4600.0,4700.0,2600.0,1800.0,5500.0,1800.0,1400.0,3200.0,1800.0,3000.0,2200.0,2200.0,3400.0,4300.0,2400.0,2200.0,1800.0,5300.0,2800.0,2400.0,3000.0,2000.0,800.0,2000.0,3400.0,1600.0,2000.0,2600.0,1600.0,3400.0,2200.0,3600.0,2800.0,2400.0,4000.0,2000.0,1400.0,1600.0,3400.0,3600.0,2200.0,1800.0,4100.0,3400.0,2400.0,1800.0,3200.0,2600.0,2400.0,3200.0,2600.0,3400.0,4200.0,3400.0,2200.0,2800.0,2600.0,4000.0,3400.0,3000.0,3400.0,2000.0,3000.0,3500.0,2400.0,1800.0,3400.0,3400.0,3400.0,2200.0,2600.0,2600.0,5400.0,3000.0,4300.0,3400.0,3200.0,2800.0,2200.0,4300.0,2000.0
Kangaroo,100000,4900.0,1200.0,5100.0,4300.0,4200.0,6200.0,6300.0,2200.0,5000.0,4200.0,1800.0,3600.0,2600.0,1600.0,1600.0,3000.0,6600.0,2600.0,800.0,7300.0,1200.0,6100.0,4500.0,3000.0,8500.0,3600.0,1000.0,5800.0,1600.0,4200.0,2600.0,2600.0,7200.0,3400.0,5600.0,5500.0,2600.0,4000.0,1800.0,5700.0,2200.0,3400.0,3200.0,4800.0,2600.0,2200.0,3600.0,3200.0,3000.0,5500.0,3800.0,3600.0,1200.0,4200.0,1800.0,2800.0,3800.0,4700.0,3400.0,5700.0,3400.0,3700.0,3400.0,3600.0,2800.0,4100.0,3000.0,4200.0,2000.0,4000.0,9800.0,3500.0,5200.0,4900.0,2400.0,3200.0,4300.0,1600.0,1800.0,2400.0,2600.0,4200.0,4000.0,6300.0,3600.0,4200.0,3600.0,3300.0,7400.0,3600.0,5700.0,3400.0,3200.0,6700.0,3200.0,3400.0,2800.0,2400.0,4000.0,3000.0
KungFuMaster,1000,16800.0,12900.0,12500.0,15700.0,14400.0,7900.0,13000.0,3300.0,18500.0,9700.0,23300.0,13900.0,16500.0,12900.0,12200.0,13100.0,14700.0,9400.0,13200.0,12100.0,4700.0,9400.0,21600.0,11800.0,8800.0,8800.0,13200.0,13600.0,10200.0,11000.0,9700.0,7600.0,14600.0,18000.0,15600.0,14700.0,18300.0,27100.0,18500.0,12200.0,14800.0,13000.0,11100.0,12700.0,11800.0,10800.0,14600.0,9400.0,14700.0,18400.0,10800.0,14600.0,10900.0,13700.0,9600.0,14800.0,20500.0,18300.0,10500.0,10700.0,13300.0,9200.0,19800.0,9200.0,12100.0,13700.0,13100.0,8500.0,10400.0,11900.0,12800.0,15700.0,17300.0,16900.0,11800.0,11200.0,9700.0,14200.0,17600.0,14200.0,18500.0,12900.0,7900.0,11900.0,15000.0,13600.0,7800.0,10000.0,15800.0,14900.0,13000.0,14200.0,16700.0,12100.0,8700.0,9600.0,16700.0,14000.0,11000.0,16400.0
KungFuMaster,10000,21500.0,25300.0,24300.0,8900.0,18800.0,13100.0,13600.0,23300.0,13000.0,14000.0,10400.0,14700.0,12600.0,18100.0,19800.0,15400.0,7200.0,19800.0,26300.0,19100.0,10200.0,9700.0,13200.0,8800.0,19000.0,11600.0,14600.0,17300.0,15000.0,18600.0,12000.0,16700.0,17600.0,15300.0,25400.0,17000.0,13400.0,13600.0,11900.0,18500.0,13700.0,19800.0,17900.0,13700.0,7400.0,15500.0,14800.0,11700.0,15500.0,14000.0,14900.0,13100.0,18100.0,13300.0,22200.0,8400.0,14200.0,26600.0,14200.0,17900.0,14700.0,17500.0,20800.0,13200.0,14000.0,18200.0,10900.0,14500.0,14700.0,18900.0,13500.0,17600.0,18500.0,10200.0,15300.0,14900.0,15300.0,14000.0,12100.0,15500.0,14200.0,11100.0,12700.0,12100.0,21500.0,13400.0,8100.0,15500.0,8800.0,10600.0,11200.0,15200.0,22500.0,9900.0,14500.0,7700.0,11900.0,10500.0,16700.0,15400.0
