#{"env_id": "StarGunnerNoFrameskip-v4", "t_start": 1537522530.786748}
r,l,t
700.0,1197,8.90562
600.0,952,11.342067
1100.0,1211,14.578937
900.0,581,16.047222
1000.0,1781,20.436176
500.0,1602,24.450964
600.0,1307,27.693508
700.0,1920,34.174374
900.0,1767,45.435228
900.0,1141,52.837334
600.0,1029,59.794699
600.0,990,67.709085
800.0,1644,78.824453
200.0,911,85.001738
400.0,733,89.808475
700.0,1140,97.442827
400.0,527,100.844722
600.0,1259,109.19226
1000.0,1926,122.378631
500.0,1552,132.767897
200.0,817,138.090496
500.0,1371,147.302577
400.0,779,152.331578
600.0,926,158.406126
800.0,771,163.439205
1000.0,922,170.353195
400.0,1025,177.107459
300.0,912,183.138912
1000.0,1002,189.776603
400.0,526,193.236972
400.0,757,198.214278
900.0,754,203.268353
600.0,577,207.07576
700.0,882,213.029644
500.0,684,217.521147
500.0,556,221.333682
1200.0,1176,229.213426
1300.0,1085,236.452204
900.0,769,241.615296
500.0,858,247.344601
300.0,799,252.641903
800.0,893,258.609753
600.0,934,264.799524
1300.0,1102,272.218342
600.0,1088,279.460312
900.0,1060,286.78608
500.0,879,292.760179
700.0,953,299.276715
700.0,701,304.602381
700.0,908,310.628519
1300.0,1450,320.293103
400.0,896,326.217975
400.0,411,328.856278
500.0,762,333.83083
500.0,470,336.825793
1000.0,870,342.595851
1800.0,1828,354.860794
400.0,725,359.619999
400.0,839,365.1389
700.0,985,371.55965
700.0,983,378.02582
500.0,1042,384.861263
700.0,1012,391.53798
800.0,1053,398.35736
500.0,1406,407.681957
900.0,1267,416.145554
500.0,1005,423.028696
1100.0,1387,433.366213
900.0,1341,444.567071
1000.0,1709,456.29921
700.0,1679,466.193175
700.0,1128,472.691737
1200.0,1513,481.425395
1100.0,843,486.262846
700.0,1227,493.310402
700.0,965,498.857012
500.0,1065,505.376427
500.0,1007,511.166746
600.0,1101,517.503783
800.0,1166,524.29647
1100.0,1185,531.349031
1200.0,695,535.329835
100.0,610,538.815166
500.0,980,544.42825
400.0,1785,554.839038
600.0,1032,560.835191
700.0,1031,566.793606
500.0,838,571.633949
700.0,721,575.789247
1000.0,932,581.208433
1000.0,1062,587.390747
1000.0,1326,595.073162
600.0,1266,602.738702
600.0,1187,609.66855
700.0,963,615.269994
300.0,633,618.895179
800.0,651,622.642813
600.0,914,628.597687
1300.0,1823,639.251711
400.0,927,644.639561
700.0,837,649.477796
600.0,1022,655.400915
600.0,1863,666.285692
500.0,862,671.297978
700.0,1302,678.93219
400.0,470,681.597238
600.0,676,685.474127
600.0,1328,693.191695
0.0,409,695.503101
100.0,718,699.636568
200.0,917,704.966351
700.0,1034,710.94882
100.0,609,714.420155
1000.0,1227,721.542776
700.0,1104,727.928401
1100.0,1532,736.83776
600.0,2225,749.970403
700.0,956,755.504056
1200.0,1268,762.862402
300.0,800,767.50439
600.0,1244,774.725735
700.0,739,778.984148
1100.0,1317,786.615548
1000.0,1125,793.283777
1400.0,1193,800.299278
700.0,785,804.868628
900.0,1213,811.999603
1000.0,921,817.377472
1200.0,1280,824.956735
700.0,1082,831.286534
500.0,1036,837.3352
700.0,1311,844.991332
700.0,796,849.627708
600.0,585,853.016142
400.0,796,857.632004
1200.0,1804,868.240397
1800.0,1225,875.411017
1300.0,1902,886.610775
900.0,677,890.542217
700.0,912,895.878114
600.0,452,898.444909
1200.0,1351,906.393512
500.0,1072,912.674208
600.0,803,919.974351
200.0,1210,927.635993
400.0,726,931.892426
500.0,961,937.559629
900.0,661,941.456321
500.0,774,946.013578
700.0,914,951.395312
300.0,1235,958.694326
700.0,1321,966.545376
700.0,1381,974.755773
800.0,1108,981.330136
1200.0,1400,989.600421
200.0,1114,996.193161
200.0,916,1001.593494
1100.0,1331,1009.49102
500.0,1073,1015.844908
600.0,1362,1023.936718
800.0,1315,1031.85988
800.0,1078,1038.260619
300.0,1139,1045.002529
900.0,2508,1060.091904
700.0,610,1063.66517
900.0,987,1069.517737
400.0,1302,1077.231858
1200.0,950,1082.844414
600.0,1150,1089.641587
500.0,1199,1096.727391
1000.0,1632,1106.434902
700.0,938,1111.980952
900.0,1785,1122.610142
1200.0,1574,1131.995066
900.0,1059,1138.264339
400.0,998,1144.185869
800.0,543,1147.356827
900.0,1481,1156.176295
1200.0,2349,1170.205628
1000.0,1534,1179.341858
600.0,916,1184.757112
800.0,2119,1197.352508
600.0,1859,1208.434209
500.0,996,1214.30751
700.0,1494,1223.262169
600.0,743,1227.639605
600.0,812,1232.428918
1000.0,1418,1240.873775
1400.0,1962,1252.589341
900.0,2034,1264.772702
1000.0,1001,1270.704985
600.0,632,1274.430725
400.0,999,1280.349699
500.0,692,1284.413435
600.0,1632,1294.130437
900.0,1251,1301.590587
700.0,809,1306.36696
400.0,1448,1314.995957
500.0,1439,1323.54615
300.0,1154,1330.36757
400.0,512,1333.372125
700.0,1519,1342.381461
200.0,1007,1348.380371
700.0,1495,1357.258542
800.0,1955,1368.908511
300.0,607,1372.454681
1100.0,926,1377.921789
400.0,829,1382.827155
1000.0,987,1388.659576
1100.0,1265,1396.178356
1000.0,1787,1406.802136
400.0,3153,1425.694714
1100.0,916,1431.114018
1000.0,1084,1437.545612
300.0,909,1442.915532
500.0,1030,1449.007773
600.0,1731,1459.360964
700.0,622,1462.999285
1100.0,1850,1474.005309
700.0,1555,1483.25935
1200.0,1717,1493.488955
0.0,771,1498.023728
400.0,786,1502.658347
600.0,1483,1511.448578
500.0,1000,1517.380873
300.0,1057,1523.640675
400.0,789,1528.294636
500.0,1127,1534.975446
100.0,1026,1541.081988
700.0,1150,1549.304043
500.0,568,1552.644634
1100.0,1156,1559.505999
1400.0,2033,1571.635224
1300.0,963,1577.357111
500.0,753,1581.818879
400.0,950,1587.478016
600.0,727,1591.794765
1000.0,915,1597.299945
1200.0,1561,1606.554913
600.0,1441,1615.056261
600.0,1014,1621.043881
400.0,1595,1630.450903
300.0,1218,1637.620138
100.0,1017,1643.610671
1000.0,1172,1659.347786
600.0,1219,1666.874954
700.0,1692,1677.051387
800.0,1824,1688.006893
800.0,1005,1693.945805
900.0,1332,1701.880739
100.0,821,1706.707524
300.0,1257,1714.172115
400.0,1036,1720.302036
800.0,779,1724.893792
500.0,1508,1733.865326
500.0,959,1739.532327
500.0,1545,1748.74416
800.0,424,1751.194736
600.0,1120,1757.849425
600.0,887,1763.096081
1200.0,818,1767.928059
1000.0,1203,1775.108822
400.0,953,1780.79122
600.0,1018,1786.853392
800.0,1431,1795.368109
600.0,946,1800.954086
800.0,1393,1809.235423
200.0,809,1814.011496
600.0,2782,1830.659309
1100.0,2012,1842.701291
500.0,1115,1849.364097
400.0,581,1852.774409
600.0,968,1858.536961
