#{"t_start": 1538271642.3050895, "env_id": "BeamRiderNoFrameskip-v4"}
r,l,t
572.0,2086,8.953073
176.0,875,10.955425
352.0,1264,13.866824
352.0,1228,16.687568
440.0,1457,20.043336
352.0,1312,23.063573
440.0,1545,26.61454
176.0,1028,31.816311
264.0,890,37.117051
132.0,928,42.815384
396.0,1253,50.339645
308.0,1493,59.435984
396.0,1380,67.810854
708.0,1800,78.698147
440.0,1547,87.954449
220.0,1068,94.388709
660.0,1977,106.471252
352.0,1247,114.066394
308.0,1231,121.451752
484.0,1635,131.266712
352.0,1353,139.448088
176.0,938,145.115644
528.0,1250,152.582031
572.0,1672,162.699403
176.0,965,168.477642
528.0,1531,177.90401
572.0,1573,187.267488
396.0,1501,196.352076
440.0,1248,203.776044
616.0,1829,214.886586
396.0,1282,222.672877
176.0,937,228.202696
440.0,1363,236.396136
484.0,1502,245.445956
352.0,1087,251.934745
132.0,856,257.027519
396.0,1448,265.765334
352.0,1557,275.381389
264.0,1434,284.005376
572.0,1597,293.622091
264.0,1100,300.210869
308.0,1174,307.293264
616.0,1913,318.788979
264.0,1156,325.760966
572.0,1624,335.78012
440.0,1362,343.925291
308.0,1514,353.020046
352.0,1488,362.042004
528.0,1519,371.201141
660.0,1809,382.001643
264.0,1288,389.721055
440.0,1356,397.848718
396.0,1115,404.61265
440.0,1173,411.621514
264.0,1253,419.264718
352.0,1504,428.366696
264.0,1143,435.208038
708.0,1978,447.088233
220.0,1103,453.972594
660.0,1814,464.933795
396.0,1567,474.293241
528.0,1051,480.543647
220.0,1171,487.578615
484.0,1397,496.005992
440.0,1174,503.051338
484.0,1463,511.874558
440.0,1221,519.200148
440.0,1377,527.426835
308.0,1394,535.754416
440.0,1177,542.825313
264.0,1176,550.00928
440.0,1505,559.029838
264.0,1611,568.725087
308.0,1034,574.925317
264.0,1107,581.561973
396.0,1507,590.69531
176.0,1220,598.065441
264.0,1156,605.026609
220.0,998,610.977005
264.0,1824,621.891452
132.0,975,627.949731
352.0,1204,635.175231
308.0,1007,641.18039
220.0,1123,647.920375
528.0,1292,655.789123
308.0,1319,663.699046
572.0,1653,673.594697
396.0,1145,680.509904
220.0,1707,690.791373
264.0,1099,697.425415
308.0,1279,705.143064
132.0,1180,712.267339
660.0,1584,721.820772
484.0,1466,730.621338
264.0,1284,738.356035
440.0,1566,747.697105
264.0,1348,755.81913
484.0,1972,767.758155
220.0,1068,774.173717
132.0,1081,780.657576
396.0,1624,790.452242
396.0,1810,801.450553
572.0,1745,812.228238
176.0,1186,819.284739
264.0,1565,828.722091
660.0,1718,838.981225
660.0,2317,852.840855
484.0,1313,860.863511
308.0,1293,868.605876
352.0,1073,875.092018
264.0,856,880.219558
484.0,1925,891.938676
396.0,1564,901.334563
264.0,1343,909.611632
352.0,1618,919.485519
616.0,1701,929.867908
660.0,2381,944.229827
220.0,1091,950.734581
484.0,1294,958.488342
176.0,1197,965.764256
484.0,1558,975.157545
484.0,1362,983.549412
132.0,891,988.830429
572.0,1552,998.200075
440.0,1485,1007.138272
176.0,767,1011.765511
440.0,1451,1020.58555
660.0,2108,1033.328894
264.0,1250,1040.863221
352.0,1337,1049.034698
440.0,1473,1057.850673
264.0,1691,1067.967139
220.0,1113,1074.599261
660.0,1713,1084.930203
308.0,1350,1093.023334
440.0,1700,1103.20658
396.0,1207,1110.435262
572.0,2096,1123.092205
616.0,1835,1134.232421
440.0,1536,1143.460474
264.0,1141,1150.31459
88.0,946,1155.96318
660.0,1967,1167.951581
352.0,969,1173.795247
308.0,1521,1182.976225
440.0,1709,1193.27458
132.0,1429,1201.874098
396.0,1491,1210.849097
308.0,1082,1217.40622
176.0,831,1222.353259
528.0,1755,1232.942554
264.0,1163,1239.93879
440.0,1507,1249.049585
440.0,1798,1259.807237
528.0,1461,1268.508463
660.0,2370,1282.835787
220.0,913,1288.299026
616.0,1889,1299.907944
484.0,2155,1313.080129
220.0,1249,1320.562662
528.0,1873,1332.059057
572.0,1847,1343.213068
660.0,2436,1357.819498
660.0,1719,1368.180782
616.0,2026,1380.336929
176.0,1035,1386.523195
396.0,1601,1396.140807
308.0,1990,1408.269923
708.0,2991,1426.53207
660.0,2349,1440.719143
220.0,899,1446.122537
176.0,1043,1452.528066
660.0,2208,1465.949802
396.0,1734,1476.595279
220.0,1295,1484.370548
484.0,1392,1492.790726
264.0,1008,1498.856318
440.0,1716,1509.244149
352.0,1788,1520.13214
396.0,1861,1531.225943
176.0,1127,1538.025517
264.0,1539,1547.455794
660.0,2309,1561.394963
352.0,1405,1569.826951
220.0,1064,1576.225825
484.0,1926,1588.053841
220.0,1192,1595.449132
308.0,1134,1602.204466
484.0,1679,1612.349126
484.0,2180,1625.62493
660.0,2371,1639.952586
176.0,1606,1649.604579
440.0,1766,1660.158857
660.0,2002,1672.346421
396.0,1731,1682.947851
264.0,1054,1689.360157
352.0,1605,1699.078404
616.0,1970,1711.038148
756.0,3307,1731.075642
616.0,1980,1743.018954
352.0,1904,1754.465482
528.0,2319,1768.370831
660.0,2607,1784.067735
484.0,2260,1797.697895
220.0,2000,1809.972531
176.0,1198,1817.227061
176.0,1455,1825.964622
352.0,1830,1836.964169
484.0,1893,1848.356054
616.0,1525,1857.657557
660.0,1957,1869.398929
616.0,1628,1879.250652
396.0,1937,1890.944267
1188.0,3287,1911.084903
1380.0,4209,1936.58908
396.0,1497,1945.743697
852.0,3288,1965.882517
660.0,1897,1977.514756
0.0,1570,1987.02386
1188.0,3450,2007.836571
220.0,1094,2014.349061
756.0,2855,2033.381941
352.0,1676,2043.482826
352.0,1926,2055.242288
484.0,2025,2067.373029
660.0,2316,2081.386045
1092.0,3951,2105.80383
396.0,1157,2112.75713
660.0,3002,2130.866256
1692.0,4662,2160.497168
352.0,1983,2172.447926
528.0,2167,2185.557147
440.0,1508,2194.731495
1796.0,5272,2227.529726
996.0,2481,2242.60189
396.0,1849,2253.952931
396.0,1511,2263.063334
440.0,2031,2275.46283
996.0,3344,2296.325876
264.0,939,2301.948578
396.0,1631,2311.802684
440.0,1721,2322.137722
440.0,1677,2332.232714
220.0,1036,2338.393226
396.0,1312,2348.005166
660.0,2164,2361.113309
756.0,2442,2375.743835
660.0,1760,2386.438745
528.0,2040,2398.967024
308.0,1007,2405.026983
660.0,2042,2417.52212
660.0,2270,2431.17582
616.0,2141,2444.160641
756.0,2318,2458.260715
308.0,919,2463.765934
396.0,1009,2469.861945
440.0,1384,2478.186296
660.0,2193,2491.467973
352.0,1481,2500.437007
220.0,1543,2509.742426
308.0,1750,2520.238729
220.0,1301,2528.036544
176.0,860,2533.13603
176.0,1640,2543.004162
264.0,1007,2549.027674
88.0,971,2554.803037
132.0,1348,2562.96999
660.0,3301,2583.117899
708.0,3103,2601.883497
484.0,1736,2612.407252
528.0,1660,2622.391694
616.0,2674,2638.461228
804.0,2258,2652.020533
572.0,2297,2665.929913
996.0,3839,2689.363346
176.0,1775,2700.107705
176.0,992,2706.046169
264.0,1221,2713.400114
220.0,1280,2721.045075
176.0,1059,2727.431041
352.0,1569,2736.829096
308.0,2100,2749.49506
440.0,2005,2761.781186
220.0,1597,2771.484813
352.0,1481,2780.336444
616.0,1853,2791.468028
264.0,926,2797.046857
616.0,1983,2808.957128
396.0,1330,2817.001789
220.0,1003,2823.026459
308.0,1855,2834.188617
0.0,1238,2841.610435
484.0,1663,2851.592329
660.0,1820,2862.616812
132.0,1179,2869.669174
352.0,1496,2878.644792
132.0,1684,2888.718839
484.0,1594,2898.297756
308.0,1795,2909.21703
1188.0,2194,2922.487744
572.0,1586,2932.027141
396.0,1247,2939.577788
440.0,1940,2951.217811
484.0,1599,2960.984098
440.0,1546,2970.214387
352.0,1699,2980.350219
176.0,1111,2986.990803
88.0,964,2992.800228
176.0,1217,3000.078857
132.0,1037,3006.290343
484.0,1809,3017.270207
352.0,1335,3025.473692
396.0,1537,3034.75073
352.0,1506,3043.803494
396.0,1418,3052.309947
264.0,1234,3059.743904
176.0,1114,3066.440324
308.0,1281,3074.161514
264.0,1109,3080.764992
572.0,2613,3096.593769
220.0,1568,3106.099057
484.0,2225,3119.570089
308.0,1111,3126.30197
660.0,2604,3142.015666
0.0,1243,3149.434128
308.0,955,3155.273304
528.0,1769,3165.974568
440.0,1567,3175.542849
440.0,1794,3186.574561
352.0,2107,3199.231274
396.0,1717,3209.728463
440.0,1338,3217.763353
572.0,1650,3227.722544
440.0,1491,3236.682076
308.0,1883,3247.997376
308.0,1274,3255.692758
616.0,1617,3265.351946
264.0,1103,3271.96927
660.0,1646,3282.059797
900.0,2774,3298.919598
616.0,2849,3316.206823
528.0,1775,3327.120213
352.0,1284,3334.866051
572.0,1774,3345.506387
88.0,1014,3351.53075
396.0,1305,3359.355697
660.0,1972,3371.405964
660.0,1712,3381.855273
220.0,2078,3394.452219
132.0,1097,3401.134127
88.0,1280,3408.881814
440.0,2233,3422.547741
352.0,2047,3434.810482
660.0,2130,3447.611923
484.0,2043,3460.159187
528.0,1849,3471.609281
220.0,1565,3480.974752
852.0,2527,3496.155568
660.0,2211,3509.482656
132.0,1123,3516.159679
308.0,1273,3523.933551
396.0,1365,3532.209312
396.0,1465,3540.969024
396.0,1371,3549.286094
264.0,1508,3558.382025
660.0,1953,3570.114451
308.0,1504,3579.305709
804.0,2213,3592.576387
264.0,1086,3599.301749
308.0,1347,3607.415622
708.0,1879,3618.800485
352.0,952,3624.533138
352.0,1292,3632.347768
660.0,2532,3647.553281
756.0,2301,3661.505773
440.0,1504,3670.639797
264.0,970,3676.449524
484.0,1446,3685.112588
660.0,2135,3698.018016
440.0,1763,3708.664531
264.0,1267,3716.30691
660.0,2225,3729.775357
308.0,986,3735.798829
708.0,1971,3747.598825
1332.0,2699,3764.074072
176.0,995,3770.000871
804.0,2994,3788.128237
660.0,2202,3801.423499
176.0,1225,3808.745157
308.0,1273,3816.412051
708.0,1903,3827.796908
176.0,1615,3837.458171
308.0,1164,3844.411457
616.0,1419,3852.979391
572.0,1489,3862.009494
1044.0,2435,3876.649403
708.0,1804,3887.569389
176.0,1255,3895.079158
852.0,2143,3908.033317
852.0,1547,3917.381307
1044.0,2296,3931.323759
1380.0,3227,3950.920249
1140.0,2639,3966.785204
616.0,2134,3979.542938
804.0,2888,3997.166886
528.0,2389,4011.525565
1236.0,2494,4026.63055
660.0,1740,4037.126423
996.0,2528,4052.499786
1236.0,2598,4068.155643
440.0,1593,4077.738238
352.0,1269,4085.340163
660.0,2256,4099.033238
756.0,2064,4113.178601
1044.0,2546,4128.637377
528.0,1436,4137.332284
756.0,2109,4150.144283
660.0,2168,4163.214547
1188.0,2797,4180.726142
528.0,1425,4189.297207
1284.0,2531,4205.004687
996.0,1795,4215.922067
352.0,1144,4222.842325
1380.0,3252,4243.220246
1284.0,2477,4258.133013
660.0,1852,4269.343282
440.0,1027,4275.495728
660.0,2002,4288.932409
132.0,873,4294.162471
396.0,1019,4300.295212
804.0,1585,4309.909763
352.0,1176,4317.027925
572.0,1785,4327.740815
660.0,1198,4334.886619
440.0,1124,4341.616829
396.0,947,4347.279055
1140.0,2343,4361.530715
484.0,1518,4370.672623
396.0,1457,4379.495682
396.0,1213,4386.822576
660.0,1474,4395.745134
1744.0,3451,4416.687922
1044.0,2925,4434.323117
484.0,1545,4443.638718
484.0,1184,4450.844732
484.0,1714,4461.211667
396.0,2212,4474.663532
660.0,1795,4485.548523
528.0,1064,4491.926847
1188.0,2007,4504.087877
1092.0,2438,4518.807366
440.0,1057,4525.173432
440.0,1345,4533.242311
660.0,1554,4542.626691
660.0,1585,4552.481825
572.0,1679,4562.606672
484.0,1290,4570.39661
528.0,1155,4577.405376
1188.0,2199,4590.778624
660.0,2004,4602.776979
804.0,2353,4617.010425
660.0,2412,4631.645037
756.0,1911,4643.154677
708.0,1680,4653.230533
308.0,1223,4660.502838
528.0,1181,4667.72099
900.0,1876,4679.083837
660.0,1524,4688.226892
660.0,2298,4702.105495
484.0,1550,4711.37068
756.0,2100,4724.11079
484.0,1330,4732.091949
220.0,1110,4738.739805
1044.0,2304,4752.622612
996.0,1806,4763.531544
1092.0,2061,4775.961217
572.0,1292,4783.709955
1744.0,3464,4804.536041
572.0,1931,4816.0816
1140.0,2733,4832.587619
1284.0,2208,4845.980821
616.0,1403,4854.570376
660.0,1695,4864.71118
756.0,1386,4873.054626
528.0,1329,4880.99314
1236.0,3441,4901.900416
616.0,1160,4908.845959
1044.0,2379,4923.326944
996.0,1823,4934.631516
572.0,1495,4943.584134
528.0,1245,4951.124236
2160.0,3240,4970.70489
660.0,1253,4978.166706
708.0,3122,4997.053063
1380.0,3057,5015.489743
1284.0,2009,5028.23618
572.0,1204,5035.591693
1952.0,3131,5054.462417
660.0,1499,5063.610658
1140.0,2101,5076.232796
996.0,1980,5088.608872
660.0,1278,5096.319261
264.0,1656,5106.292557
308.0,889,5111.60725
1092.0,2456,5126.560554
2160.0,2790,5144.071438
900.0,2086,5156.795008
1796.0,2493,5171.830545
1188.0,1869,5183.009384
1044.0,2335,5197.029182
1380.0,2326,5211.473279
1188.0,1778,5222.21317
1432.0,2167,5235.634241
948.0,2416,5250.240081
528.0,1628,5260.058054
484.0,1265,5267.72495
396.0,1325,5275.718097
440.0,1166,5282.682937
1236.0,2587,5298.674358
1380.0,2794,5315.685118
1140.0,3731,5338.754128
308.0,2022,5350.956636
264.0,1143,5357.812876
660.0,1929,5369.378222
1236.0,1998,5381.514447
1380.0,3267,5401.437068
572.0,1068,5408.054295
660.0,1596,5417.788308
1044.0,1855,5429.015734
2160.0,2843,5446.355947
900.0,2043,5458.766666
948.0,1713,5469.131985
1380.0,2323,5483.122114
1284.0,1965,5494.863886
900.0,2477,5509.788686
900.0,1997,5521.930192
900.0,3205,5541.315742
616.0,2292,5555.273623
1484.0,3191,5575.218797
660.0,1526,5584.492279
616.0,1284,5592.340523
484.0,1324,5600.366036
528.0,1305,5608.305977
804.0,1959,5620.10376
660.0,1692,5630.252394
352.0,1367,5638.484464
660.0,2909,5656.256538
1900.0,3227,5675.88427
708.0,1467,5684.748698
948.0,1821,5695.788291
660.0,1568,5705.184063
528.0,1772,5715.819341
708.0,2934,5733.557779
484.0,1268,5741.176888
660.0,1595,5750.844461
852.0,2129,5763.795357
1044.0,2128,5776.537934
660.0,1713,5786.795896
1380.0,2085,5799.332645
616.0,1711,5809.77656
1380.0,2185,5823.037292
1092.0,2148,5835.995101
1380.0,2605,5851.738631
756.0,1555,5861.134776
308.0,1243,5868.617829
996.0,2780,5885.257013
708.0,1854,5896.485983
1188.0,2086,5909.150565
996.0,1873,5920.461823
1332.0,2447,5935.254918
660.0,1282,5942.995414
2160.0,3473,5964.225584
1380.0,2798,5981.090466
572.0,1651,5991.046883
1092.0,3248,6010.651697
804.0,1847,6021.744186
440.0,1248,6029.279005
756.0,1867,6040.555015
660.0,2402,6055.172163
948.0,3040,6073.575789
708.0,1736,6084.039747
1380.0,3403,6104.552879
484.0,1651,6114.528876
352.0,906,6120.006268
756.0,2443,6134.757742
660.0,1235,6142.169967
1332.0,2914,6159.85976
804.0,2665,6175.95293
996.0,2184,6189.090979
1432.0,3043,6207.469951
948.0,1752,6218.100161
616.0,2704,6234.601342
528.0,1110,6241.272737
660.0,1373,6249.453434
1236.0,2119,6262.322192
308.0,1481,6271.233192
660.0,1639,6281.03085
1092.0,1631,6290.758143
660.0,1583,6300.237329
1092.0,2062,6312.634244
616.0,1476,6321.488769
396.0,1419,6329.934511
572.0,1699,6340.180517
804.0,1674,6350.196947
2160.0,3084,6369.021004
852.0,1528,6378.156464
660.0,1563,6387.653677
852.0,1744,6398.196988
660.0,1674,6408.381337
804.0,1408,6416.779799
852.0,1913,6428.34814
1332.0,1846,6439.463129
616.0,1602,6449.245854
616.0,1205,6456.521831
756.0,1506,6465.514003
660.0,1592,6475.023129
1044.0,2404,6489.53023
948.0,2474,6504.357868
1848.0,2827,6521.543575
352.0,1115,6528.220697
1380.0,2150,6541.358547
1332.0,2288,6555.373342
708.0,2132,6568.236915
660.0,1946,6579.970912
660.0,1102,6586.526315
1044.0,1799,6597.428296
1188.0,3280,6617.394945
3756.0,4023,6641.687272
528.0,1281,6649.406516
572.0,1234,6656.841373
996.0,2714,6673.208352
1140.0,2290,6687.021111
1188.0,2463,6701.983748
804.0,2051,6714.29707
996.0,1671,6724.290811
996.0,2597,6739.917883
264.0,960,6745.827167
308.0,932,6751.54949
1092.0,2318,6765.594141
660.0,1502,6774.582378
660.0,2052,6787.117951
440.0,1362,6795.29881
572.0,1765,6805.880411
660.0,2989,6824.106799
708.0,4232,6849.579724
804.0,3445,6870.585009
308.0,1217,6877.855963
1236.0,2524,6893.053841
660.0,1603,6902.719932
660.0,2204,6916.20804
1380.0,3124,6935.047118
396.0,1744,6945.547806
1380.0,4204,6971.002564
660.0,2203,6984.496664
1044.0,2890,7002.628171
660.0,2479,7017.721859
708.0,3135,7036.811177
660.0,1448,7045.568118
352.0,1156,7052.555393
660.0,1728,7062.954573
1236.0,3261,7082.657085
528.0,1807,7093.669013
660.0,2298,7107.71384
440.0,1373,7116.053797
1332.0,2741,7132.729256
660.0,1967,7144.563477
900.0,1829,7155.787707
176.0,1079,7162.316052
1236.0,2305,7176.489071
1284.0,2497,7191.565389
1332.0,2434,7206.460994
708.0,1544,7215.933851
660.0,1932,7227.673855
804.0,1703,7237.920669
900.0,2445,7252.767124
708.0,1679,7262.973161
900.0,1682,7273.214517
756.0,1666,7283.415943
1952.0,2693,7299.743081
1140.0,2271,7313.589489
660.0,1585,7323.226244
708.0,1925,7334.824553
1188.0,2295,7348.856704
852.0,1658,7358.84727
1380.0,2347,7372.975499
708.0,1270,7380.614106
948.0,2077,7393.180218
1588.0,2901,7410.780035
708.0,2425,7425.897698
2916.0,3220,7445.604344
708.0,1901,7457.170447
1796.0,3364,7477.812222
3560.0,3317,7498.013659
1044.0,2054,7510.606812
852.0,1694,7521.462098
660.0,1421,7530.051784
1900.0,3326,7550.33676
616.0,1454,7559.084311
572.0,1923,7570.705176
660.0,2038,7583.643506
1588.0,2699,7600.030366
352.0,969,7605.825904
1380.0,2141,7618.777144
900.0,1770,7629.511162
660.0,1789,7640.415163
2160.0,3155,7659.51555
528.0,1730,7670.104625
1380.0,2245,7683.675221
852.0,1644,7693.60816
616.0,1547,7703.465293
1140.0,2087,7716.003746
1744.0,3343,7736.346792
1140.0,2689,7752.784961
176.0,1043,7758.997978
2916.0,4497,7786.197432
396.0,1206,7793.428602
2004.0,2957,7811.317251
900.0,1853,7822.91177
1380.0,2200,7836.097596
484.0,1186,7843.178047
484.0,1436,7851.891881
2608.0,3155,7871.070709
2160.0,3244,7891.213413
1140.0,1854,7902.604428
948.0,1598,7912.334171
1380.0,2183,7925.581242
2328.0,3236,7945.099128
804.0,1757,7955.659564
804.0,1255,7963.246289
1380.0,1974,7975.355893
1484.0,2578,7991.062666
1484.0,2232,8004.637487
616.0,1327,8012.531196
2552.0,3515,8034.024902
660.0,1301,8041.906941
264.0,1114,8048.762241
660.0,1244,8056.215277
1848.0,3038,8075.041494
2552.0,3415,8096.047838
1432.0,3080,8114.618392
1140.0,2203,8128.389562
708.0,1505,8137.466468
1284.0,2869,8154.866063
1332.0,2020,8167.33478
1536.0,2356,8181.840303
1380.0,2332,8196.055216
1380.0,2267,8209.873242
708.0,1438,8218.540952
1140.0,2363,8232.878811
1380.0,2467,8247.830387
660.0,1197,8255.149301
2608.0,3900,8278.966975
948.0,1327,8286.948114
852.0,1688,8297.142169
1796.0,2676,8313.348183
948.0,1563,8322.809307
2216.0,2953,8340.702831
4230.0,4998,8372.652423
1188.0,2008,8384.814927
2160.0,3062,8403.412551
708.0,2264,8417.076437
1952.0,2911,8434.850077
1380.0,2507,8450.028965
1140.0,2358,8464.541347
660.0,1616,8474.343137
1188.0,2605,8489.971712
1188.0,1665,8499.96336
1284.0,2886,8517.518518
900.0,1317,8525.451625
1536.0,2192,8538.620776
3000.0,3459,8560.224851
2004.0,3058,8578.706829
660.0,1131,8585.524023
1380.0,2463,8600.382236
2160.0,2709,8617.210864
1140.0,2152,8630.259645
708.0,1580,8639.735716
1536.0,2192,8652.985317
900.0,1609,8662.771991
440.0,1701,8673.104562
1140.0,2911,8690.829737
1380.0,2273,8704.503384
1380.0,2401,8718.991718
852.0,1980,8730.989912
948.0,1933,8742.705732
1796.0,3073,8761.151718
2160.0,2765,8777.880851
1380.0,2765,8794.63271
1380.0,3035,8813.009107
1140.0,2212,8826.325726
1380.0,2012,8838.516098
1640.0,2381,8853.044734
660.0,3050,8871.595012
1044.0,2305,8885.762416
1236.0,3385,8906.29932
1140.0,1938,8918.00775
1900.0,2814,8935.09181
1380.0,2025,8947.492999
1332.0,2988,8965.593034
1284.0,2043,8978.083525
1332.0,2462,8992.889172
660.0,1496,9001.852157
3364.0,4364,9028.357279
3000.0,3662,9050.602449
1332.0,2607,9066.423389
1536.0,2273,9080.13446
900.0,1675,9090.393367
1900.0,2883,9107.82762
396.0,1828,9118.80708
1044.0,2643,9134.795144
1284.0,2851,9152.341119
1588.0,3455,9173.255572
756.0,2202,9186.568952
1380.0,2102,9199.413935
1380.0,2249,9213.113494
1140.0,1920,9224.693903
