#{"t_start": 1538120072.6253514, "env_id": "AssaultNoFrameskip-v4"}
r,l,t
168.0,501,3.318119
189.0,618,4.765159
357.0,698,6.429499
420.0,721,8.112972
231.0,575,9.459527
252.0,634,10.945173
273.0,542,12.211733
378.0,573,13.558406
252.0,543,14.81889
231.0,607,16.236081
273.0,589,17.614129
189.0,329,18.384544
210.0,646,19.888499
378.0,678,21.475305
378.0,713,23.151907
336.0,682,24.752944
336.0,610,26.606851
336.0,717,31.015141
168.0,606,34.708263
168.0,400,37.210045
273.0,603,40.848706
189.0,317,42.73481
189.0,634,46.628834
315.0,668,50.724154
252.0,526,53.9167
210.0,498,56.950575
189.0,412,59.43122
378.0,693,63.718093
210.0,532,66.933612
357.0,658,71.037059
336.0,529,74.280581
399.0,709,78.591735
189.0,315,80.552642
189.0,457,83.418006
252.0,444,86.089135
273.0,573,89.921407
294.0,754,94.601568
168.0,577,98.095198
189.0,449,100.775554
210.0,610,104.452537
336.0,685,108.607959
210.0,510,111.750052
294.0,736,116.35804
315.0,677,120.454976
252.0,611,124.176755
294.0,632,128.018167
315.0,604,131.681621
231.0,620,135.410551
189.0,508,138.465542
336.0,568,141.943594
252.0,505,145.003685
357.0,698,149.246045
399.0,745,154.062543
315.0,516,157.213917
231.0,577,160.708991
252.0,701,164.945716
378.0,697,169.21971
336.0,593,172.789139
294.0,634,176.727558
315.0,637,180.601429
336.0,549,183.977347
315.0,585,187.628796
252.0,534,190.839248
189.0,494,193.81812
357.0,621,197.642787
315.0,654,201.70833
252.0,538,204.960737
399.0,603,208.601395
273.0,683,212.789161
420.0,790,217.937457
273.0,620,221.756391
357.0,656,225.73184
399.0,612,229.512781
252.0,681,233.714792
273.0,534,236.957872
189.0,587,240.623914
252.0,667,244.696671
252.0,647,248.591276
189.0,468,251.391227
315.0,565,254.792369
168.0,549,258.111424
420.0,673,262.169558
189.0,511,265.285803
189.0,555,268.667153
336.0,553,271.990421
336.0,634,275.859187
252.0,604,279.545239
273.0,575,283.013544
252.0,620,286.733015
231.0,510,289.873814
294.0,534,293.097701
252.0,695,297.461783
189.0,517,300.577585
315.0,545,303.879163
231.0,447,306.575019
294.0,700,310.923354
378.0,702,315.241026
252.0,604,318.970927
315.0,618,322.765785
336.0,685,326.947364
273.0,681,331.163583
189.0,443,333.888666
231.0,542,337.23788
168.0,373,339.470531
252.0,449,342.188824
105.0,332,344.2079
378.0,667,348.322768
294.0,652,352.343769
210.0,480,355.243954
399.0,729,359.782458
294.0,686,364.01151
252.0,503,367.054908
378.0,724,371.468347
294.0,574,374.986209
189.0,574,378.495264
147.0,326,380.468984
399.0,700,384.726174
231.0,381,387.0134
189.0,484,389.918552
399.0,611,393.633347
378.0,606,397.309621
336.0,605,401.035208
231.0,507,404.162136
294.0,713,408.606661
210.0,686,412.795436
210.0,400,415.268084
252.0,715,419.650925
189.0,475,422.52796
357.0,710,426.952266
315.0,560,430.417338
189.0,513,433.532502
273.0,653,437.590859
168.0,542,440.887527
273.0,530,444.116785
336.0,763,448.857102
273.0,724,453.317623
336.0,725,457.718165
273.0,652,461.719031
336.0,656,465.735635
189.0,580,469.3016
336.0,566,472.792678
462.0,696,477.074423
378.0,790,481.890668
378.0,629,485.737233
357.0,539,489.064775
336.0,677,493.321162
273.0,421,495.863733
336.0,687,500.057164
210.0,494,503.097771
210.0,690,507.315446
210.0,592,510.962272
231.0,526,514.286439
336.0,701,518.579015
336.0,655,522.621806
378.0,651,527.333119
336.0,671,531.445544
378.0,607,535.166776
315.0,726,539.616886
273.0,675,543.88066
231.0,507,546.95816
168.0,588,550.53247
105.0,362,552.735693
420.0,816,557.760753
252.0,657,561.873438
336.0,636,565.801673
252.0,575,569.424405
168.0,352,571.537978
336.0,635,575.391211
378.0,678,579.599895
504.0,797,584.551133
231.0,471,587.377387
231.0,709,591.741782
315.0,714,596.090632
378.0,668,600.180332
378.0,679,604.378146
231.0,511,607.556972
231.0,510,610.65068
231.0,624,614.492538
357.0,702,618.761353
357.0,634,622.73875
210.0,543,626.01894
210.0,638,629.903068
273.0,709,634.299597
189.0,323,636.258975
420.0,666,640.344102
189.0,625,644.181677
336.0,632,648.148577
273.0,529,651.489468
189.0,507,654.613969
294.0,604,658.323245
168.0,506,661.409258
483.0,820,666.392336
378.0,595,670.040255
273.0,544,673.400589
189.0,385,675.775006
315.0,701,680.078717
399.0,688,684.238258
357.0,866,689.576699
210.0,566,693.015162
378.0,710,697.347048
357.0,527,700.583093
231.0,543,703.930429
378.0,580,707.429442
273.0,639,711.297888
168.0,443,713.999753
210.0,543,717.277541
315.0,582,720.815952
168.0,366,723.004598
378.0,415,725.584698
273.0,510,728.660415
294.0,714,732.991093
231.0,571,736.43528
231.0,544,739.719335
273.0,513,742.87247
294.0,635,746.839846
210.0,611,750.558248
273.0,496,753.536939
252.0,705,757.808861
252.0,507,760.894303
399.0,794,765.739263
420.0,703,770.012381
357.0,637,773.896878
189.0,603,777.576143
189.0,510,780.670771
273.0,509,783.911481
231.0,796,788.865927
588.0,964,794.779667
273.0,601,798.556254
210.0,347,800.641176
210.0,515,803.764353
210.0,608,807.492675
252.0,605,811.185797
231.0,562,814.570884
294.0,707,818.866427
210.0,422,821.428439
273.0,758,826.077034
210.0,350,828.175472
231.0,591,831.733048
210.0,407,834.193074
378.0,692,838.411745
336.0,602,842.076802
315.0,575,845.705806
210.0,607,849.384257
378.0,691,853.615546
273.0,559,856.992027
336.0,566,860.421808
210.0,670,864.479638
315.0,553,867.837094
231.0,646,871.782504
252.0,598,875.467658
315.0,594,879.080942
189.0,572,882.566219
336.0,501,885.702633
273.0,525,888.855181
504.0,794,893.791567
399.0,759,898.499353
189.0,521,901.768873
336.0,759,906.538103
378.0,695,910.898425
357.0,580,914.412476
357.0,639,918.300487
294.0,623,922.070509
147.0,378,924.350922
315.0,679,928.497687
357.0,563,931.941301
462.0,755,936.598341
399.0,701,940.952649
273.0,548,944.253396
252.0,670,948.422219
294.0,541,951.699529
252.0,555,955.211174
252.0,453,957.952001
441.0,760,962.580759
210.0,613,966.818656
378.0,724,971.414394
378.0,765,976.151479
420.0,927,981.900475
462.0,701,986.246022
399.0,668,990.329062
357.0,701,994.62491
294.0,608,998.429938
357.0,749,1002.999166
273.0,575,1006.555303
231.0,468,1009.407783
420.0,643,1013.365549
357.0,699,1017.728659
420.0,874,1023.135639
189.0,509,1026.256848
378.0,674,1030.798021
378.0,604,1034.575133
336.0,637,1038.450263
315.0,734,1042.975975
399.0,722,1047.388151
357.0,698,1051.659538
231.0,601,1055.308747
336.0,704,1059.67683
378.0,794,1064.517873
231.0,565,1068.028814
273.0,509,1071.13849
315.0,602,1074.848349
378.0,779,1079.602982
252.0,637,1083.498717
252.0,631,1087.340866
399.0,733,1091.800466
210.0,612,1095.590529
378.0,707,1100.018115
399.0,703,1104.324895
399.0,822,1109.394143
231.0,572,1112.882721
357.0,700,1117.129598
273.0,481,1120.096627
399.0,627,1123.92806
315.0,481,1126.84301
399.0,675,1131.16621
189.0,478,1134.143529
252.0,605,1137.819584
252.0,527,1141.076389
399.0,539,1144.351124
294.0,734,1148.856909
273.0,702,1153.139973
189.0,487,1156.090871
420.0,714,1160.534711
609.0,1011,1166.714181
336.0,740,1171.257813
357.0,734,1175.798985
210.0,497,1178.807648
378.0,875,1184.135468
378.0,668,1188.31451
315.0,819,1193.395824
336.0,538,1196.688351
357.0,655,1200.677123
210.0,588,1204.254071
399.0,791,1209.048486
483.0,776,1213.808692
357.0,816,1218.907592
336.0,705,1223.215864
399.0,699,1227.520721
378.0,767,1232.317707
462.0,763,1237.057344
336.0,647,1241.041693
525.0,769,1245.814126
483.0,817,1250.828337
462.0,924,1256.651247
399.0,611,1260.438075
399.0,773,1265.171229
441.0,739,1269.682666
399.0,606,1273.443949
420.0,889,1279.571277
357.0,707,1284.10797
420.0,700,1288.444952
441.0,795,1293.329568
504.0,811,1298.296229
294.0,557,1301.679812
378.0,823,1306.740521
399.0,595,1310.380767
462.0,691,1314.634778
693.0,1133,1321.797098
462.0,685,1326.000983
399.0,695,1330.388236
399.0,714,1334.948511
231.0,287,1336.711207
210.0,570,1340.224293
378.0,539,1343.939718
441.0,561,1347.432033
420.0,767,1352.210638
399.0,705,1356.598038
357.0,595,1360.339034
399.0,705,1364.693041
483.0,820,1369.903201
420.0,888,1375.331951
336.0,528,1378.596392
462.0,894,1384.097122
441.0,681,1388.310613
336.0,722,1392.847361
378.0,918,1398.52758
504.0,763,1403.259226
588.0,669,1407.440088
315.0,635,1411.408319
483.0,807,1416.454488
504.0,827,1421.590878
357.0,701,1425.983104
483.0,848,1431.291342
525.0,763,1436.00916
399.0,609,1439.773175
315.0,684,1444.068348
294.0,608,1447.833785
462.0,734,1452.410977
378.0,547,1455.756532
651.0,1053,1462.331292
420.0,879,1468.15747
588.0,1020,1474.406054
399.0,617,1478.220263
420.0,674,1482.376921
252.0,542,1485.726148
567.0,788,1490.632192
273.0,734,1495.113676
546.0,960,1501.051653
504.0,909,1506.881983
483.0,802,1511.770728
378.0,603,1515.468918
504.0,765,1520.238533
483.0,1021,1526.556053
294.0,655,1530.592916
399.0,821,1536.935571
357.0,842,1542.135442
315.0,639,1546.080537
504.0,717,1550.49836
525.0,848,1555.70972
462.0,734,1560.390916
315.0,751,1564.987313
588.0,922,1570.728256
504.0,833,1575.927878
273.0,443,1578.611916
441.0,669,1582.693245
462.0,947,1588.529958
504.0,763,1593.241971
546.0,927,1599.044543
357.0,637,1602.996618
378.0,703,1607.342658
609.0,1111,1614.244871
609.0,1106,1621.157233
378.0,641,1625.078601
630.0,816,1630.0854
525.0,830,1635.208178
651.0,1028,1641.5563
252.0,667,1645.676728
588.0,1082,1652.426786
525.0,818,1657.508347
441.0,735,1662.367423
609.0,863,1667.716185
357.0,811,1672.721482
525.0,1119,1679.78076
630.0,736,1684.408192
567.0,1053,1690.902206
651.0,971,1696.895987
525.0,967,1702.962178
661.0,1354,1711.293501
651.0,994,1717.519505
808.0,1412,1726.826599
399.0,711,1731.262796
315.0,606,1734.966187
525.0,834,1740.072289
609.0,1053,1746.668021
525.0,950,1752.531111
609.0,1023,1758.806868
189.0,446,1761.527459
357.0,635,1765.464393
630.0,932,1771.188351
588.0,835,1776.405309
441.0,924,1782.206855
252.0,574,1785.729578
609.0,1252,1793.534583
315.0,650,1797.544569
441.0,790,1802.496264
588.0,1099,1809.308131
703.0,1156,1816.449531
357.0,849,1821.682872
651.0,1255,1829.501927
630.0,972,1835.526006
651.0,861,1840.987531
693.0,1019,1847.742371
672.0,1084,1854.456929
672.0,1278,1862.47171
273.0,539,1865.861807
588.0,1037,1872.427698
693.0,1124,1879.369728
609.0,1069,1886.206951
588.0,1090,1893.006407
651.0,1350,1901.410174
483.0,949,1907.315054
630.0,994,1913.948085
692.0,1002,1920.134046
504.0,1013,1926.39657
525.0,814,1931.442161
378.0,704,1935.734072
703.0,1055,1942.276855
588.0,669,1946.474007
609.0,1107,1953.488694
378.0,602,1957.168991
546.0,987,1963.318426
672.0,1061,1969.929702
567.0,819,1975.328586
724.0,1344,1983.867222
672.0,1219,1991.435278
764.0,1037,1997.858185
546.0,918,2003.543981
609.0,1146,2010.66411
609.0,1154,2017.995911
588.0,895,2023.561496
504.0,959,2029.628596
703.0,802,2034.633794
567.0,1233,2042.756956
671.0,1150,2049.842931
609.0,1398,2058.514986
766.0,1279,2066.544553
724.0,1340,2074.865206
567.0,975,2080.912936
651.0,1290,2088.962767
714.0,1052,2095.495189
567.0,767,2100.190987
703.0,1136,2107.963878
399.0,937,2113.782858
630.0,1212,2121.35246
630.0,893,2126.849679
525.0,876,2132.251043
336.0,504,2135.397603
672.0,1037,2141.971398
693.0,1060,2148.56487
609.0,974,2154.598158
651.0,1052,2161.157184
713.0,1038,2167.63087
734.0,1189,2175.157231
702.0,1427,2184.098885
693.0,1029,2190.500676
756.0,1160,2197.951411
672.0,1293,2206.036638
692.0,1258,2213.797878
630.0,1086,2220.552498
818.0,1073,2227.353266
849.0,1221,2235.466298
630.0,1043,2242.016311
672.0,1175,2249.257729
651.0,1258,2257.180835
777.0,898,2262.735949
672.0,1032,2269.241142
672.0,1191,2276.627045
692.0,1412,2285.417693
745.0,1028,2292.343754
672.0,1142,2299.456823
693.0,1222,2307.087015
714.0,1094,2313.820875
734.0,1310,2322.059882
671.0,1254,2329.978827
651.0,1002,2336.127766
797.0,1196,2343.517775
693.0,1153,2350.69535
630.0,896,2358.821623
829.0,1160,2366.117505
661.0,998,2372.241646
630.0,940,2378.055575
693.0,942,2383.846341
808.0,1043,2390.237217
661.0,1057,2396.830249
483.0,890,2402.348817
735.0,962,2408.31526
609.0,1006,2414.582566
787.0,1033,2420.975135
567.0,879,2426.433156
693.0,966,2432.362625
441.0,684,2436.647697
693.0,1122,2443.593302
714.0,1060,2450.114489
819.0,936,2455.961715
525.0,852,2461.197866
609.0,892,2466.759624
745.0,1356,2475.176903
609.0,872,2480.566873
630.0,925,2486.283807
567.0,1115,2493.229731
588.0,926,2498.970019
315.0,498,2502.043269
724.0,1135,2509.19208
797.0,1119,2516.215564
848.0,1156,2523.38745
777.0,1261,2531.156597
672.0,1135,2538.138149
713.0,946,2543.973913
609.0,931,2549.704633
849.0,1052,2556.306947
567.0,849,2561.539892
630.0,1055,2568.089143
787.0,1186,2575.616266
692.0,1152,2582.812612
724.0,1087,2589.479607
1038.0,1214,2596.990714
807.0,1194,2604.504461
829.0,1068,2611.144985
692.0,1056,2617.750011
692.0,1062,2624.288973
785.0,1063,2630.816094
797.0,864,2636.094356
786.0,1039,2642.560796
776.0,1360,2650.982207
703.0,899,2656.573099
724.0,1087,2663.236825
651.0,715,2667.601219
682.0,1137,2675.097905
609.0,999,2681.320614
630.0,706,2685.729966
714.0,977,2691.818479
869.0,1189,2699.154847
504.0,948,2705.097502
733.0,968,2711.032903
838.0,1055,2717.534198
609.0,872,2722.91882
525.0,994,2729.080343
723.0,1254,2736.908274
735.0,1073,2743.518125
766.0,1004,2749.694357
819.0,1060,2756.351318
766.0,1179,2763.627776
702.0,1198,2770.986857
891.0,1218,2778.701817
651.0,1023,2785.022591
734.0,990,2791.138751
743.0,1027,2797.537196
798.0,993,2803.749426
483.0,893,2809.23105
693.0,994,2815.594024
693.0,869,2820.959974
693.0,879,2826.470962
849.0,1122,2833.368103
806.0,1099,2840.179554
910.0,1063,2846.739037
651.0,990,2852.832314
651.0,897,2858.489932
