#{"env_id": "SpaceInvadersNoFrameskip-v4", "t_start": 1537640949.511685}
r,l,t
45.0,358,4.677702
155.0,542,6.941815
230.0,847,10.341364
35.0,428,12.107231
105.0,400,13.719351
185.0,580,16.032849
155.0,465,17.889772
155.0,585,20.323693
140.0,486,22.271689
125.0,465,24.183957
35.0,420,25.921172
150.0,470,27.868135
110.0,516,29.979422
65.0,463,31.858048
35.0,384,33.367553
210.0,662,36.134465
105.0,524,38.276626
535.0,976,42.264171
75.0,276,43.410927
150.0,518,47.04412
75.0,380,50.637654
45.0,350,53.910073
65.0,310,56.777444
210.0,856,64.95518
165.0,629,71.00966
55.0,367,74.467466
130.0,609,80.283659
210.0,695,86.871467
285.0,764,94.112629
80.0,457,98.476364
110.0,462,102.808278
155.0,489,107.400523
80.0,552,112.655391
515.0,822,119.710722
110.0,430,123.304585
120.0,452,126.987172
125.0,409,130.309407
180.0,498,134.655998
60.0,485,139.597783
305.0,793,146.616935
235.0,648,152.346136
30.0,478,156.624467
135.0,491,161.00494
180.0,569,165.923256
185.0,750,172.458394
320.0,773,179.356149
185.0,627,184.904233
45.0,474,189.203747
60.0,326,192.202832
110.0,449,196.188911
80.0,301,198.845535
185.0,697,205.010503
50.0,386,208.476351
180.0,637,214.23188
240.0,794,221.263886
160.0,519,225.879099
90.0,436,230.365998
120.0,333,233.38566
105.0,431,237.19333
60.0,304,239.819128
75.0,295,242.57089
195.0,948,251.144181
105.0,501,256.041184
235.0,718,262.457948
100.0,407,266.262878
30.0,348,269.349328
50.0,249,271.634794
90.0,311,274.421977
155.0,470,278.57618
30.0,296,281.267181
105.0,290,283.805771
65.0,365,287.037452
135.0,551,292.0278
155.0,534,296.772618
315.0,904,304.759557
100.0,324,307.576823
110.0,456,311.694664
255.0,738,318.418803
180.0,421,322.173732
105.0,291,324.862451
35.0,420,328.60976
120.0,423,332.416008
125.0,288,334.946099
65.0,335,337.989117
200.0,749,344.628618
170.0,612,349.927584
365.0,701,355.966539
105.0,421,359.656285
135.0,383,363.009514
180.0,379,366.372552
180.0,565,371.544286
240.0,595,376.743061
240.0,543,381.474831
210.0,500,385.83843
150.0,480,390.005683
120.0,443,393.894827
120.0,474,397.970367
155.0,577,402.951171
60.0,302,405.581914
185.0,472,409.845366
125.0,404,413.457061
155.0,582,418.653869
60.0,298,421.271283
105.0,637,426.743538
180.0,458,430.616072
440.0,673,436.37676
110.0,376,439.620188
135.0,458,443.463251
80.0,369,446.579134
285.0,683,452.502294
145.0,430,456.129719
65.0,385,459.410108
250.0,699,465.410114
135.0,564,470.34292
260.0,754,476.84469
130.0,647,482.494764
80.0,398,486.038971
160.0,391,489.312713
260.0,683,495.238854
95.0,441,499.479098
90.0,469,503.490771
240.0,1127,513.107724
430.0,586,518.175247
375.0,995,527.161736
65.0,364,530.486031
80.0,297,533.01523
285.0,642,538.760715
215.0,573,543.8602
150.0,582,549.055907
30.0,355,552.344962
125.0,402,555.957297
240.0,622,561.446576
350.0,609,566.819179
140.0,539,571.572562
470.0,1099,581.409763
55.0,306,584.169166
325.0,621,590.177599
220.0,635,595.874137
65.0,467,600.127296
80.0,371,603.457859
80.0,376,606.75674
800.0,1135,616.446465
195.0,689,622.244032
145.0,581,627.04437
185.0,710,633.033475
120.0,498,637.234469
375.0,808,644.041966
75.0,469,648.111547
225.0,545,652.754657
80.0,462,656.676235
105.0,394,660.025331
160.0,461,663.969289
110.0,498,668.124186
75.0,270,670.407985
95.0,541,674.954622
260.0,654,680.985486
240.0,646,686.677591
210.0,555,691.541744
185.0,481,695.827945
365.0,803,702.828827
180.0,534,707.481873
120.0,517,712.10323
100.0,471,716.180477
310.0,549,721.135474
125.0,289,723.70317
105.0,468,727.873447
135.0,562,732.764142
60.0,274,735.166359
215.0,692,741.240783
255.0,732,747.75504
310.0,763,754.522578
190.0,520,759.165283
110.0,299,761.798424
55.0,403,765.303834
70.0,363,768.337613
155.0,508,772.583399
245.0,607,777.586307
290.0,667,783.013643
210.0,521,787.405267
425.0,1016,795.867395
180.0,538,800.258498
100.0,393,803.324311
180.0,499,807.389248
65.0,391,810.505976
405.0,678,815.976255
125.0,370,818.953848
455.0,742,825.922017
85.0,273,828.423663
110.0,467,832.528198
230.0,541,837.269234
155.0,509,841.798587
225.0,572,846.862967
65.0,360,850.070164
90.0,315,852.750509
85.0,524,857.302761
210.0,565,861.987584
255.0,631,867.182638
305.0,711,873.026632
180.0,559,877.605582
225.0,681,883.274053
230.0,672,888.810319
230.0,690,894.602281
120.0,376,897.689568
290.0,569,902.403352
275.0,818,909.062058
85.0,400,912.286535
120.0,285,914.552335
120.0,413,917.869316
530.0,829,924.674072
165.0,530,929.054552
395.0,804,936.117627
110.0,328,938.76431
100.0,391,941.967753
55.0,364,945.020577
150.0,476,948.940356
110.0,464,952.740926
420.0,690,958.438614
135.0,410,961.803717
420.0,641,967.164384
275.0,873,974.334197
135.0,396,977.523327
50.0,392,980.669924
65.0,378,983.820083
105.0,381,986.939061
105.0,388,990.136927
185.0,608,995.153514
105.0,527,999.498608
90.0,444,1003.220555
260.0,622,1008.247083
285.0,569,1012.845193
200.0,603,1017.811605
225.0,614,1022.865627
225.0,514,1027.108739
250.0,653,1032.610465
80.0,373,1035.693089
90.0,422,1039.194505
135.0,465,1043.028498
440.0,720,1048.941933
175.0,583,1053.721407
110.0,456,1057.541614
225.0,699,1063.387329
140.0,567,1068.131226
215.0,577,1072.889896
390.0,1009,1081.243244
210.0,497,1085.46108
150.0,374,1088.562891
180.0,593,1093.50919
65.0,340,1096.290109
120.0,390,1099.554203
340.0,688,1105.196662
110.0,430,1108.712159
230.0,595,1113.601106
235.0,607,1118.633389
60.0,442,1122.251111
210.0,732,1128.356609
385.0,751,1134.697842
165.0,487,1138.795741
575.0,996,1147.001167
155.0,439,1150.574648
190.0,670,1156.203727
200.0,492,1160.268279
110.0,392,1163.49053
395.0,671,1169.077777
165.0,465,1172.929304
275.0,713,1178.75109
230.0,509,1182.859746
395.0,669,1188.739942
105.0,298,1191.242658
225.0,891,1198.654507
50.0,374,1201.766138
35.0,254,1203.870523
135.0,356,1206.80114
440.0,822,1213.699658
360.0,657,1219.149559
210.0,949,1227.14706
165.0,539,1231.574833
230.0,481,1235.530718
410.0,912,1243.057889
260.0,809,1249.761532
330.0,805,1256.452492
90.0,353,1259.395249
115.0,355,1262.347324
270.0,657,1267.779438
35.0,290,1270.155277
230.0,475,1274.405746
285.0,671,1280.004145
145.0,481,1284.02665
195.0,645,1289.396509
420.0,558,1294.04344
255.0,664,1299.584899
75.0,335,1302.38932
335.0,631,1307.393762
95.0,388,1310.525943
185.0,709,1316.448949
125.0,597,1321.3051
185.0,712,1327.224288
115.0,428,1330.742919
265.0,712,1336.80836
570.0,790,1343.34647
170.0,728,1349.387988
270.0,717,1355.276272
90.0,470,1359.162868
260.0,813,1365.890576
120.0,484,1369.872849
135.0,585,1374.74488
180.0,489,1378.723113
120.0,433,1382.405332
180.0,372,1385.484778
175.0,534,1389.866634
330.0,712,1395.667992
205.0,499,1399.761313
275.0,726,1405.789366
285.0,699,1411.587557
135.0,390,1414.828936
150.0,429,1418.348469
105.0,408,1421.629721
155.0,432,1425.176646
305.0,771,1431.559874
225.0,605,1436.556068
315.0,803,1443.214404
130.0,468,1447.121786
95.0,487,1451.22173
250.0,679,1456.860993
155.0,450,1460.574007
550.0,828,1467.406888
285.0,792,1473.905182
340.0,597,1478.790744
120.0,375,1481.975173
115.0,487,1485.987587
155.0,420,1489.454584
160.0,803,1495.971155
195.0,502,1500.038634
270.0,734,1506.152338
125.0,713,1512.060156
230.0,727,1518.190733
165.0,491,1522.244675
270.0,623,1527.378053
130.0,460,1531.17541
445.0,862,1538.245381
315.0,841,1545.18886
260.0,862,1552.259759
165.0,477,1556.168556
590.0,720,1562.119911
185.0,484,1566.144
330.0,666,1571.54618
235.0,496,1575.676491
375.0,570,1580.409852
60.0,359,1583.413157
405.0,766,1589.748152
175.0,713,1595.666215
260.0,689,1601.457069
340.0,752,1608.345401
360.0,759,1614.66387
255.0,688,1620.229682
110.0,356,1623.125928
310.0,634,1628.229956
140.0,493,1632.347084
210.0,614,1637.376708
195.0,503,1641.520297
515.0,729,1647.506922
220.0,690,1653.221872
135.0,482,1657.229913
75.0,582,1662.006653
195.0,506,1666.07716
305.0,725,1671.961295
55.0,369,1674.987151
160.0,478,1678.922985
330.0,665,1684.446319
180.0,636,1689.717594
95.0,391,1693.314261
330.0,815,1699.88975
185.0,642,1705.078783
55.0,375,1708.171411
185.0,477,1712.00288
170.0,472,1715.963311
330.0,908,1723.461921
95.0,424,1726.923308
330.0,772,1733.34484
275.0,636,1738.593362
115.0,497,1742.654936
285.0,628,1747.911967
235.0,644,1753.098098
225.0,861,1760.199016
185.0,512,1764.404544
335.0,717,1770.313008
335.0,765,1776.593652
100.0,436,1780.196143
235.0,713,1786.132103
280.0,672,1791.665239
485.0,882,1798.905645
10.0,389,1802.148443
80.0,381,1805.298988
165.0,496,1809.439467
150.0,426,1812.892843
290.0,710,1818.732206
245.0,527,1823.011455
405.0,750,1829.264608
390.0,707,1835.169476
325.0,737,1841.238508
110.0,506,1845.429595
275.0,704,1851.306632
255.0,734,1857.364079
50.0,299,1859.805997
135.0,389,1862.973754
435.0,781,1869.32142
470.0,804,1875.914768
335.0,649,1881.153251
130.0,472,1884.933039
185.0,489,1888.860318
300.0,848,1895.724275
255.0,644,1900.99723
420.0,735,1907.042721
365.0,725,1912.930027
275.0,633,1918.08075
130.0,464,1921.919163
195.0,493,1926.023216
350.0,549,1930.576809
215.0,505,1934.7266
280.0,657,1940.132259
305.0,663,1945.921067
295.0,767,1952.148434
265.0,764,1958.379966
235.0,671,1963.86449
260.0,619,1968.999059
530.0,771,1975.374742
255.0,644,1980.68833
160.0,467,1984.56705
290.0,665,1990.088325
165.0,595,1995.166356
240.0,647,2000.545442
170.0,695,2006.34106
380.0,742,2012.454797
205.0,798,2018.971428
335.0,843,2026.365098
270.0,710,2032.461901
70.0,330,2035.205501
215.0,488,2039.224334
240.0,731,2045.352317
240.0,683,2050.917464
210.0,608,2055.930906
305.0,690,2061.587749
190.0,542,2065.943023
485.0,754,2072.189397
515.0,729,2078.194953
120.0,421,2081.663635
325.0,826,2088.511485
480.0,649,2093.855729
65.0,286,2096.134752
215.0,651,2101.426891
285.0,904,2108.864411
135.0,569,2113.520931
280.0,665,2118.916465
305.0,749,2125.040359
245.0,563,2129.693276
235.0,638,2134.958391
275.0,757,2141.160594
170.0,587,2146.007887
190.0,596,2150.911304
210.0,626,2155.961548
125.0,546,2160.478626
490.0,835,2167.608156
275.0,1047,2176.257368
515.0,818,2183.080026
210.0,542,2187.594311
565.0,840,2194.598031
275.0,796,2201.145903
180.0,462,2204.962014
335.0,715,2210.897069
150.0,361,2213.877246
505.0,759,2220.132382
365.0,709,2226.051011
280.0,790,2232.545306
245.0,521,2236.870817
105.0,445,2240.467779
235.0,514,2244.612093
135.0,383,2247.743145
210.0,568,2252.409575
220.0,614,2257.485056
240.0,807,2264.034615
315.0,811,2270.761683
100.0,371,2273.77469
260.0,771,2280.089302
130.0,413,2283.472531
310.0,764,2289.723588
135.0,533,2294.078446
500.0,775,2300.522816
65.0,355,2303.381986
225.0,692,2309.056144
545.0,772,2315.529588
135.0,555,2320.051197
690.0,846,2327.117259
265.0,786,2333.765041
300.0,743,2339.878358
330.0,737,2345.889287
305.0,714,2351.759554
150.0,486,2355.741939
315.0,715,2361.581325
590.0,761,2367.761598
85.0,442,2371.43323
360.0,695,2377.066028
50.0,451,2380.845661
140.0,384,2383.962784
245.0,625,2389.181011
320.0,790,2396.430954
35.0,437,2400.281911
170.0,384,2403.730321
215.0,941,2412.081971
245.0,578,2417.102185
255.0,834,2424.402667
135.0,416,2428.03424
300.0,699,2434.179733
300.0,765,2440.835124
20.0,314,2443.601989
75.0,563,2448.515154
245.0,830,2455.135737
240.0,513,2458.916875
310.0,683,2464.856617
255.0,696,2471.418002
290.0,696,2477.790306
300.0,710,2484.247747
180.0,400,2487.952557
245.0,575,2493.019205
305.0,724,2499.583503
285.0,613,2504.711128
415.0,680,2510.028528
260.0,642,2515.248651
90.0,390,2518.64028
170.0,556,2523.862692
285.0,755,2530.525564
290.0,679,2536.452142
315.0,721,2542.737794
230.0,1010,2551.696476
270.0,720,2558.26395
410.0,619,2563.495659
210.0,471,2567.420511
235.0,674,2572.622696
165.0,599,2577.17637
240.0,808,2583.880929
265.0,872,2591.783865
225.0,655,2597.612318
110.0,478,2601.846056
285.0,695,2607.929784
425.0,640,2613.603408
285.0,775,2620.626242
285.0,775,2627.567376
235.0,676,2633.607903
330.0,674,2639.610935
485.0,835,2647.271311
310.0,613,2652.762076
295.0,748,2659.265893
160.0,663,2665.1802
345.0,700,2671.447498
515.0,694,2677.644083
60.0,377,2680.904482
335.0,732,2687.489955
225.0,550,2692.370903
95.0,482,2696.503829
275.0,511,2700.989094
330.0,721,2707.335067
110.0,484,2711.671274
340.0,683,2717.651564
590.0,649,2723.340875
410.0,797,2730.282391
50.0,261,2732.628678
260.0,658,2738.330682
320.0,714,2744.768157
255.0,740,2751.316702
235.0,577,2756.450042
65.0,354,2759.562711
235.0,593,2764.967044
115.0,368,2768.233372
320.0,815,2775.311987
305.0,659,2781.121402
225.0,718,2787.400365
460.0,599,2792.664208
300.0,680,2798.693899
280.0,589,2805.279847
340.0,936,2813.487604
245.0,568,2818.592291
335.0,723,2824.830544
560.0,674,2830.780734
290.0,645,2836.483674
405.0,801,2843.351837
210.0,565,2848.231369
320.0,601,2853.597728
485.0,537,2858.458058
315.0,694,2864.631114
290.0,683,2870.556952
345.0,685,2876.645772
85.0,372,2879.96853
335.0,617,2885.456509
300.0,710,2892.439442
335.0,683,2898.591675
490.0,645,2904.238659
370.0,531,2908.881699
290.0,692,2914.969438
335.0,729,2921.395923
305.0,746,2928.302601
125.0,429,2932.068874
50.0,326,2934.884724
515.0,1050,2944.142265
445.0,1156,2954.319923
260.0,644,2960.009891
325.0,647,2965.684891
300.0,687,2971.560453
400.0,699,2977.77444
445.0,921,2986.243661
230.0,565,2991.100859
140.0,397,2994.645648
330.0,726,3000.982911
215.0,544,3005.772118
180.0,520,3010.295078
415.0,860,3017.675411
400.0,700,3023.737639
360.0,647,3029.465408
230.0,614,3034.845743
305.0,778,3041.678871
170.0,506,3046.195606
270.0,695,3052.443881
345.0,886,3060.156201
305.0,801,3067.207322
280.0,654,3073.034086
140.0,498,3077.43068
175.0,530,3082.185687
490.0,1102,3091.901219
365.0,711,3098.040938
190.0,533,3102.629154
620.0,799,3109.576561
320.0,708,3115.857623
365.0,642,3121.593947
170.0,410,3125.127424
280.0,587,3130.29242
215.0,339,3133.238896
215.0,496,3137.607596
165.0,384,3140.967934
260.0,522,3145.494157
385.0,832,3152.809126
250.0,701,3158.989774
335.0,599,3164.242832
505.0,699,3170.361033
270.0,596,3175.69769
240.0,641,3181.235713
275.0,568,3186.257825
320.0,635,3191.824629
245.0,492,3196.171078
390.0,653,3201.91542
380.0,664,3207.74517
310.0,590,3212.835582
540.0,1126,3222.780389
260.0,801,3229.858066
220.0,441,3233.684731
125.0,474,3237.877671
205.0,485,3242.171787
100.0,503,3246.69748
685.0,927,3254.776816
255.0,697,3260.913555
275.0,652,3266.729174
240.0,833,3274.047797
400.0,861,3281.575159
160.0,715,3287.771955
285.0,715,3293.946561
305.0,707,3300.17828
420.0,902,3307.949055
250.0,670,3313.760521
110.0,373,3317.113085
815.0,711,3323.42879
245.0,687,3329.424889
350.0,706,3335.533666
120.0,384,3338.907652
285.0,646,3344.556293
235.0,601,3349.85878
435.0,790,3356.852971
140.0,468,3361.172231
525.0,870,3368.909986
185.0,457,3372.910553
190.0,470,3377.033557
335.0,704,3383.157016
520.0,1005,3392.13386
265.0,500,3396.54388
455.0,931,3404.748835
645.0,1041,3413.643883
300.0,689,3419.892756
335.0,702,3426.01149
210.0,689,3432.157354
80.0,459,3436.284767
270.0,772,3443.283576
315.0,775,3450.249835
80.0,374,3453.560933
195.0,543,3458.408909
310.0,727,3464.907103
150.0,467,3469.014442
290.0,627,3474.729926
205.0,540,3479.431652
160.0,396,3483.039799
500.0,618,3488.519887
160.0,471,3492.63073
285.0,753,3499.249928
310.0,738,3505.665477
295.0,814,3512.767999
440.0,764,3519.437144
430.0,677,3525.417412
565.0,717,3532.161752
200.0,473,3536.932487
465.0,718,3543.201271
310.0,651,3548.951542
280.0,693,3555.018031
440.0,633,3560.347069
535.0,914,3568.168752
170.0,496,3572.587206
405.0,810,3579.67136
210.0,494,3583.766363
135.0,399,3587.151365
250.0,625,3592.469488
165.0,733,3598.803868
380.0,604,3603.997635
255.0,533,3608.695677
330.0,672,3614.410843
410.0,713,3620.551257
345.0,755,3627.209719
745.0,1059,3636.289708
315.0,771,3643.049887
260.0,643,3648.580242
400.0,559,3653.320763
185.0,398,3656.596439
915.0,1218,3665.091997
405.0,772,3670.450881
430.0,761,3675.720519
220.0,613,3679.984581
325.0,642,3684.41179
355.0,827,3690.614749
265.0,726,3695.642232
370.0,963,3702.439404
285.0,676,3707.209347
335.0,679,3712.563676
215.0,674,3717.727244
210.0,567,3722.170046
225.0,516,3726.546479
375.0,766,3732.503532
345.0,733,3738.178369
265.0,655,3743.26016
215.0,469,3746.898273
235.0,472,3750.527653
120.0,524,3754.574474
275.0,692,3760.048302
210.0,570,3765.259469
455.0,833,3772.931465
330.0,612,3778.548605
405.0,622,3784.200519
380.0,623,3789.897502
370.0,706,3796.341572
300.0,630,3802.114817
270.0,562,3807.416265
255.0,666,3813.465837
305.0,542,3818.267127
485.0,642,3824.298643
390.0,835,3832.116088
275.0,713,3838.416131
260.0,674,3844.586416
215.0,633,3850.393297
410.0,635,3856.672612
270.0,554,3861.755307
240.0,570,3867.017438
575.0,1206,3878.053609
280.0,832,3885.580468
515.0,917,3894.021114
30.0,267,3896.40274
535.0,603,3902.01611
205.0,622,3907.75607
590.0,1099,3917.830826
380.0,715,3924.300597
125.0,360,3927.592911
210.0,484,3931.821353
240.0,620,3937.355426
105.0,390,3940.859759
40.0,352,3944.05035
210.0,503,3948.523238
285.0,868,3957.06881
195.0,494,3961.488225
290.0,884,3969.558104
455.0,766,3976.587697
335.0,516,3981.290673
505.0,807,3988.566063
270.0,787,3995.495281
140.0,482,3999.824361
125.0,343,4003.033826
50.0,348,4006.36531
250.0,633,4012.187325
495.0,725,4018.570667
300.0,631,4024.262201
340.0,755,4031.075072
60.0,277,4033.661956
210.0,485,4037.965703
275.0,707,4044.450516
205.0,561,4049.582271
395.0,845,4057.363769
335.0,738,4063.975117
235.0,455,4068.065281
455.0,790,4075.43459
265.0,593,4080.998211
250.0,559,4086.355714
270.0,730,4093.07158
415.0,891,4101.232154
370.0,780,4108.281934
70.0,440,4112.236072
110.0,643,4118.196479
425.0,872,4126.288044
250.0,722,4132.936986
140.0,487,4137.398809
75.0,464,4141.502689
855.0,1064,4151.32137
105.0,519,4155.93839
265.0,630,4161.675599
395.0,967,4170.414976
865.0,1326,4182.476362
125.0,369,4185.884144
275.0,588,4191.217926
345.0,912,4199.714544
470.0,949,4208.431916
380.0,1023,4217.78434
650.0,959,4226.515426
135.0,656,4232.542243
520.0,652,4237.341122
210.0,744,4242.72526
310.0,684,4247.548051
340.0,888,4253.780945
585.0,929,4260.285453
255.0,539,4264.032081
135.0,502,4267.504352
235.0,830,4273.25446
385.0,831,4279.092957
230.0,540,4282.817781
310.0,697,4287.728798
315.0,590,4291.94144
110.0,315,4294.152518
265.0,680,4298.88061
230.0,537,4302.642156
405.0,758,4307.937947
195.0,432,4310.91668
520.0,935,4317.392478
335.0,897,4323.672437
370.0,687,4328.486921
185.0,647,4333.068805
640.0,996,4340.217545
305.0,706,4345.209941
350.0,789,4350.77798
180.0,471,4354.077351
740.0,843,4359.915587
215.0,454,4363.074336
200.0,510,4366.658465
155.0,481,4370.011748
420.0,858,4376.047559
190.0,670,4380.748767
120.0,491,4384.174566
280.0,580,4388.227646
145.0,404,4391.058921
305.0,609,4395.266549
270.0,815,4400.958292
235.0,504,4404.479079
185.0,472,4407.746362
255.0,783,4413.126964
205.0,480,4416.480076
295.0,667,4421.137308
370.0,851,4427.0536
215.0,682,4431.827906
645.0,1065,4439.272776
165.0,463,4442.586049
300.0,618,4446.892265
160.0,697,4451.728386
205.0,658,4456.387543
170.0,498,4459.840089
250.0,769,4465.23968
320.0,974,4472.122092
305.0,691,4476.950728
430.0,868,4482.968566
320.0,679,4487.724142
270.0,667,4492.386345
290.0,603,4496.565106
365.0,843,4502.469934
365.0,635,4506.870801
415.0,702,4511.790355
380.0,620,4516.092552
275.0,714,4521.076259
410.0,690,4525.973482
335.0,705,4530.860171
265.0,543,4534.639594
385.0,672,4539.304775
100.0,463,4542.595062
205.0,622,4546.941174
400.0,551,4550.785764
835.0,946,4557.377167
195.0,533,4561.174081
155.0,512,4564.756347
230.0,576,4568.746498
195.0,704,4573.638638
320.0,759,4578.889614
425.0,826,4584.684026
210.0,681,4589.551203
635.0,837,4595.381026
250.0,569,4599.389625
315.0,621,4603.749785
430.0,612,4608.021982
455.0,906,4614.337679
275.0,778,4619.758317
175.0,518,4623.305646
150.0,460,4626.527509
180.0,495,4630.001639
215.0,550,4633.828461
405.0,729,4638.944962
380.0,790,4644.533548
255.0,537,4648.314824
150.0,490,4651.798377
325.0,694,4656.670777
470.0,961,4663.304009
370.0,973,4670.138582
120.0,461,4673.329627
305.0,723,4678.417334
195.0,674,4683.509067
200.0,764,4688.873908
405.0,1052,4696.273932
215.0,743,4701.565099
240.0,601,4705.772985
585.0,842,4711.713106
680.0,944,4718.410321
390.0,849,4724.338468
265.0,648,4729.012566
300.0,762,4734.402141
380.0,791,4739.961395
250.0,587,4744.12602
260.0,603,4748.390581
370.0,1167,4756.630497
575.0,828,4762.427655
350.0,770,4767.908135
200.0,472,4771.203554
310.0,584,4775.311912
285.0,611,4779.620109
350.0,801,4785.251714
360.0,620,4789.622851
250.0,682,4794.432517
440.0,938,4801.74563
495.0,685,4806.823323
305.0,600,4811.104701
330.0,689,4815.974718
225.0,388,4818.704426
270.0,591,4823.217476
415.0,757,4828.664645
315.0,667,4834.244741
205.0,456,4838.081825
435.0,1131,4846.029616
105.0,408,4848.958535
360.0,718,4854.390262
285.0,693,4859.64538
255.0,709,4865.112396
440.0,885,4872.888955
345.0,772,4878.30805
235.0,778,4883.790727
235.0,517,4887.411297
165.0,477,4890.727356
280.0,741,4895.893417
620.0,975,4902.690315
155.0,411,4905.627156
280.0,719,4910.600949
405.0,955,4917.307751
330.0,813,4923.063897
385.0,798,4928.708982
355.0,696,4933.561112
325.0,836,4939.461194
235.0,585,4943.612023
190.0,540,4947.371418
245.0,758,4952.786772
345.0,673,4957.492141
140.0,562,4961.542423
290.0,585,4965.577675
130.0,508,4969.154706
190.0,675,4973.946032
185.0,493,4977.335375
330.0,697,4982.294747
345.0,634,4986.652989
320.0,843,4992.489636
120.0,513,4996.164997
360.0,677,5000.846328
155.0,455,5004.11474
