#{"env_id": "VideoPinballNoFrameskip-v4", "t_start": 1538157286.8627803}
r,l,t
20844.0,3299,13.767869
36355.0,4312,25.652168
15424.0,1835,30.719511
8221.0,2076,42.286415
22616.0,1747,53.808301
10918.0,1785,65.514701
16747.0,3898,91.256748
22338.0,3223,112.631716
5316.0,1283,121.093485
62551.0,4511,150.980719
2911.0,728,155.760652
9710.0,1848,167.985698
24038.0,3388,190.334664
17524.0,2466,206.606738
7918.0,1788,218.340931
14829.0,2402,234.034004
8322.0,1744,245.503123
31031.0,3088,265.780993
5115.0,1069,272.758736
18636.0,2946,292.254895
11922.0,1731,303.764406
29545.0,4098,330.689391
15713.0,1642,341.52682
11422.0,2522,358.415192
4816.0,1362,367.591389
74266.0,5063,400.888915
21745.0,4082,427.988535
50229.0,2646,445.63269
32647.0,3727,470.19633
34151.0,3418,492.791595
41535.0,3852,518.464877
53534.0,3516,541.91732
9309.0,1081,549.036611
1704.0,493,552.311221
17322.0,1862,565.080809
43745.0,4373,593.913631
4508.0,801,599.147857
16840.0,3385,621.762721
32953.0,3929,648.07554
28724.0,2849,667.035412
26821.0,2693,684.841006
7705.0,1382,693.907871
11221.0,1399,703.135561
27752.0,4063,729.980016
9515.0,1551,740.15152
14121.0,2236,754.915964
11035.0,2422,771.614099
10023.0,2003,784.916617
21032.0,3625,809.166222
7217.0,2140,823.436378
6715.0,1320,832.22015
16820.0,3448,855.370694
33325.0,3312,877.421079
15830.0,2268,892.692589
12016.0,2230,907.584354
7608.0,1129,915.090315
10519.0,1487,925.095064
202.0,556,928.769544
9213.0,1906,941.546551
8613.0,1344,950.482455
11740.0,2302,965.790956
4209.0,1198,973.827691
12422.0,2073,987.745809
13634.0,2760,1006.122077
35829.0,2911,1025.571679
4504.0,1166,1033.289765
36240.0,3203,1054.626851
7217.0,1526,1064.817631
2304.0,361,1067.16872
9316.0,2027,1080.60712
10927.0,2523,1097.530741
14124.0,2386,1113.698782
18815.0,1378,1122.951153
38829.0,2832,1141.930345
5310.0,1078,1149.252354
10408.0,1834,1161.362096
7024.0,1811,1173.479289
14018.0,2024,1187.163632
13411.0,1449,1196.993316
16216.0,1538,1207.250471
7812.0,970,1213.741347
4922.0,1789,1225.72873
2803.0,698,1230.380588
1004.0,780,1235.531074
26424.0,2534,1252.467302
6624.0,1480,1262.311745
54435.0,4928,1294.725575
